современному	современный	ADJ	Case=Dat|Degree=Pos|Gender=Neut|Number=Sing
выплачивать	выплачивать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
35	35	NUM	_
православной	православный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
подростков	подросток	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
соответствии	соответствие	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
ясны	ясный	ADJ	Degree=Pos|Number=Plur|Variant=Short
свидетельству	свидетельство	NOUN	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing
системой	система	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
ссылку	ссылка	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
подписан	подписать	VERB	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
бирже	биржа	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
взглядов	взгляд	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
Кошки	кошка	NOUN	Animacy=Anim|Case=Nom|Gender=Fem|Number=Plur
для	для	ADP	_
переносить	переносить	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
простую	простой	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
боролись	бороться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
Жуковском	Жуковский	PROPN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
Черная	черный	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
сугубо	сугубо	ADV	Degree=Pos
перенести	перенести	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
силам	сила	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Plur
предложением	предложение	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
богат	богатый	ADJ	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short
космонавты	космонавт	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Plur
утром	утро	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
интересам	интерес	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur
площадке	площадка	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
родной	родной	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
родной	родной	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
срочно	срочно	ADV	Degree=Pos
старения	старение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
относятся	относиться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
способами	способ	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur
соратников	соратник	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
католической	католический	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
крест	крест	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
примесей	примесь	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
грант	грант	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
Им	они	PRON	Case=Dat|Number=Plur|Person=3
безболезненно	безболезненно	ADV	Degree=Pos
резервов	резерв	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
молчала	молчать	VERB	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
принимая	принимать	VERB	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act
горячо	горячо	ADV	Degree=Pos
полета	полет	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
земли	земля	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
земли	земля	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
земли	земля	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
Ясира	Ясир	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
известное	известный	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
скучно	скучный	ADJ	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short
Наполеона	Наполеон	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
играя	играть	VERB	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act
живыми	живой	ADJ	Case=Ins|Degree=Pos|Number=Plur
ушедший	уйти	VERB	Aspect=Perf|Case=Nom|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Act
работниками	работник	NOUN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Plur
музыка	музыка	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
испытаний	испытание	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
возвращаться	возвращаться	VERB	Aspect=Imp|VerbForm=Inf|Voice=Mid
выдвигает	выдвигать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act
сотни	сотня	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
сотни	сотня	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur
сотни	сотня	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
процессах	процесс	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
синдрома	синдром	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
внешним	внешний	ADJ	Case=Dat|Degree=Pos|Number=Plur
внешним	внешний	ADJ	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing
оценивается	оценивать	VERB	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Pass
Евгений	Евгений	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
положение	положение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
положение	положение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
находящиеся	находиться	VERB	Aspect=Imp|Case=Nom|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Mid
частное	частный	ADJ	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
частное	частный	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
французскую	французский	ADJ	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing
заснуть	заснуть	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
отдавая	отдавать	VERB	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act
Страх	страх	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
сыграл	сыграть	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
Валенсии	Валенсия	PROPN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
впрочем	впрочем	ADV	Degree=Pos
родных	родные	NOUN	Animacy=Anim|Case=Gen|Number=Plur
клиента	клиент	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
случае	случай	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
хранятся	храниться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
электромагнитного	электромагнитный	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
пятьдесят	пятьдесят	NUM	Case=Acc
пятьдесят	пятьдесят	NUM	Case=Nom
золотовалютные	золотовалютный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
добычу	добыча	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
объяснение	объяснение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
объяснение	объяснение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
обстановке	обстановка	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
выйти	выйти	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
критике	критика	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
пострадали	страдать	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
стремительно	стремительно	ADV	Degree=Pos
специалиста	специалист	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
Против	против	ADP	_
деформации	деформация	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
намеренно	намеренно	ADV	Degree=Pos
видах	вид	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
точку	точка	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
точке	точка	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
задний	задний	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
обсуждения	обсуждение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
дополнительная	дополнительный	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
э	эра	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
правосудия	правосудие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
молекулу	молекула	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
пришёл	прийти	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
веры	вера	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Об	о	ADP	_
возникли	возникнуть	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
устройство	устройство	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
устройство	устройство	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
слушал	слушать	VERB	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
кто-либо	кто-либо	PRON	Case=Nom
создания	создание	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
юноша	юноша	NOUN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
волосами	волос	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur
отношений	отношение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
Титов	Титов	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
складываются	складываться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
состоится	состояться	VERB	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid
политические	политический	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
политические	политический	ADJ	Case=Nom|Degree=Pos|Number=Plur
фильма	фильм	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
Дискуссии	дискуссия	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur
Четвертая	четвертый	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
руб.	рубль	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
овощей	овощ	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
Комитет	Комитет	PROPN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
воздействия	воздействие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
давление	давление	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
давление	давление	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
активные	активный	ADJ	Case=Nom|Degree=Pos|Number=Plur
появился	появиться	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
танки	танк	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
танки	танк	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
документам	документ	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur
потенциала	потенциал	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
нефти	нефть	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
музыки	музыка	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
партиях	партия	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur
направление	направление	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
направление	направление	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
дозу	доза	NOUN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing
рельсов	рельс	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
обвинения	обвинение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
обвинения	обвинение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
обвинения	обвинение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
совершили	совершить	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
сделанных	делать	VERB	Aspect=Perf|Case=Gen|Number=Plur|Tense=Past|VerbForm=Part|Voice=Pass
лишенные	лишить	VERB	Aspect=Perf|Case=Nom|Number=Plur|Tense=Past|VerbForm=Part|Voice=Pass
Снег	снег	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
сестер	сестра	NOUN	Animacy=Anim|Case=Gen|Gender=Fem|Number=Plur
случился	случиться	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
допустим	допустить	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act
чума	чума	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
сошла	сойти	VERB	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
старыми	старый	ADJ	Case=Ins|Degree=Pos|Number=Plur
Иран	Иран	PROPN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
Иран	Иран	PROPN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
приехать	приехать	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
Ленин	Ленин	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
православия	православие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
признаками	признак	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur
выставки	выставка	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
международная	международный	ADJ	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing
короткое	короткий	ADJ	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
робота	робот	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
пообещал	пообещать	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
отдала	отдать	VERB	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
нонсенс	нонсенс	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
Савельева	Савельев	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
дальнейших	дальнейший	ADJ	Case=Gen|Degree=Pos|Number=Plur
заводов	завод	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
контейнеров	контейнер	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur
терапии	терапия	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Мария	Мария	PROPN	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing
рассказывали	рассказывать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
интересные	интересный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
интересные	интересный	ADJ	Case=Nom|Degree=Pos|Number=Plur
выживания	выживание	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
DVD	DVD	PROPN	Foreign=Yes
языках	язык	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
равен	равный	ADJ	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short
машине	машина	NOUN	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing
машине	машина	NOUN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
постановлением	постановление	NOUN	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing
нормальных	нормальный	ADJ	Case=Gen|Degree=Pos|Number=Plur
подобрал	подобрать	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
Транзит	транзит	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
1990-е	1990-й	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
превратилось	превратиться	VERB	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid
вывел	вывести	VERB	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
Питера	Питер	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
формировать	формировать	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
точной	точный	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
правильно	правильно	ADV	Degree=Pos
правильно	правильный	ADJ	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short
иммигрантов	иммигрант	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
неприятное	неприятный	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
Обычно	обычно	ADV	Degree=Pos
элиты	элита	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
успех	успех	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
успех	успех	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
Настоящие	настоящий	ADJ	Case=Nom|Degree=Pos|Number=Plur
двигаясь	двигаться	VERB	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Mid
очистить	очистить	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
дню	день	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
Анализ	анализ	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
исполнителей	исполнитель	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
крепкий	крепкий	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
Медведевым	Медведев	PROPN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
пикосекундный	пикосекундный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
обоим	оба	NUM	Case=Dat|Gender=Masc
братьям	брат	NOUN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur
вернутся	вернуться	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid
Поводом	повод	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
продолжало	продолжать	VERB	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act
экономический	экономический	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
экономический	экономический	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
сельских	сельский	ADJ	Case=Gen|Degree=Pos|Number=Plur
приезжали	приезжать	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
отождествлять	отождествлять	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
кистью	кисть	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
вузы	вуз	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
вузы	вуз	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
взрыв	взрыв	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
строя	строй	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
импортных	импортный	ADJ	Case=Gen|Degree=Pos|Number=Plur
сближение	сближение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
массой	масса	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
третье	третий	ADJ	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing
третье	третий	ADJ	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing
голосовании	голосование	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing
капитале	капитал	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing
подобным	подобный	ADJ	Case=Ins|Degree=Pos|Gender=Masc|Number=Sing
подобным	подобный	ADJ	Case=Dat|Degree=Pos|Number=Plur
сферой	сфера	NOUN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing
брюк	брюки	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur
банках	банк	NOUN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur
рассчитан	расчесть	VERB	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
вдвоем	вдвоем	ADV	Degree=Pos
очевидцев	очевидец	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
Салют	салют	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
признать	признать	VERB	Aspect=Perf|VerbForm=Inf|Voice=Act
туристических	туристический	ADJ	Case=Gen|Degree=Pos|Number=Plur
последние	последний	ADJ	Case=Nom|Degree=Pos|Number=Plur
последние	последний	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
научили	научить	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act
ослабления	ослабление	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
действий	действие	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
настроения	настроение	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
настроения	настроение	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing
настроения	настроение	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
троса	трос	NOUN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing
все	весь	DET	Case=Nom|Gender=Neut|Number=Sing
все	весь	DET	Case=Acc|Gender=Neut|Number=Sing
все	все	PRON	Animacy=Anim|Case=Nom|Number=Plur
все	весь	DET	Case=Acc|Number=Plur
все	все	PRON	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing
все	все	PRON	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing
все	весь	DET	Case=Nom|Number=Plur
все	все	PART	_
лицах	лицо	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur
СМИ	сми	NOUN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur
СМИ	сми	NOUN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur
СМИ	сми	NOUN	Animacy=Inan|Case=Loc|Gender=Neut|Number=Plur
СМИ	сми	NOUN	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur
запрет	запрет	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
запрет	запрет	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
шар	шар	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
зубы	зуб	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
зубы	зуб	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur
личности	личность	NOUN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
Вариант	вариант	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
образцу	образец	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
рукава	рукав	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur
материалом	материал	NOUN	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing
прошлые	прошлый	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur
принимающий	принимать	VERB	Animacy=Inan|Aspect=Imp|Case=Acc|Gender=Masc|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act
Быть	быть	VERB	Aspect=Imp|VerbForm=Inf|Voice=Act
тысяча	тысяча	NOUN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing
строгой	строгий	ADJ	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing
XGR	XGR	PROPN	Foreign=Yes
собрались	собраться	VERB	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid
представителей	представитель	NOUN	Animacy=Anim|Case=Acc|Gender=Masc|Number=Plur
представителей	представитель	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
персональных	персональный	ADJ	Case=Gen|Degree=Pos|Number=Plur
богов	бог	NOUN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur
современных	современный	ADJ	Case=Gen|Degree=Pos|Number=Plur
современных	современный	ADJ	Case=Loc|Degree=Pos|Number=Plur
Англии	Англия	PROPN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing
Англии	Англия	PROPN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing
инвестиционный	инвестиционный	ADJ	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing
инвестиционный	инвестиционный	ADJ	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing
диапазон	диапазон	NOUN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing
диапазон	диапазон	NOUN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing
вынуждена	вынудить	VERB	Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
вынуждена	вынужденный	ADJ	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short
Наоборот	наоборот	ADV	Degree=Pos
арестован	арестовывать	VERB	Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass
формируются	формироваться	VERB	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid
Параллельно	параллельно	ADV	Degree=Pos
окружающего	окружать	VERB	Aspect=Imp|Case=Gen|Gender=Masc|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act
произвольно	произвольно	ADV	Degree=Pos
нулю	нуль	NOUN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing
единого	единый	ADJ	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing
единого	единый	ADJ	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing
А.	А.	PROPN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing
А.	А.	PROPN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing
А.	А.	PROPN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing
А.	А.	PROPN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing
