# P	count	tag	form
1.0	2	VERB	offered
1.0	4	NOUN	products
1.0	1	VERB	joined
1.0	1	NOUN	celebrity
1.0	1	NOUN	guests
1.0	1	PROPN	stan
1.0	3	PROPN	lee
1.0	3	PROPN	hamill
1.0	1	PROPN	margaret
1.0	2	PROPN	atwood
1.0	7	ADJ	local
1.0	1	NOUN	organizations
1.0	2	ADJ	charitable
1.0	1	NOUN	capacity
1.0	1	NOUN	fans
1.0	1	VERB	donned
1.0	1	NOUN	costumes
1.0	1	PROPN	booker
1.0	1	NOUN	prize-winner
0.33	2	VERB	launch
0.67	4	NOUN	launch
1.0	1	ADJ	graphic
1.0	1	NOUN	novel
1.0	1	PROPN	angel
1.0	1	PROPN	catbird
1.0	1	NOUN	illustrator
1.0	1	PROPN	johnnie
1.0	1	PROPN	christmas
0.75	3	ADJ	canadian
0.25	1	PROPN	canadian
1.0	2	NOUN	appearance
1.0	4	ADJ	larger
1.0	1	NOUN	farewell
1.0	3	NOUN	tour
1.0	1	NOUN	schedule
1.0	1	PROPN	kevin
1.0	1	PROPN	conroy
1.0	3	PROPN	batman
1.0	1	PROPN	animated
1.0	1	PROPN	series
1.0	2	PROPN	star
1.0	1	PROPN	wars
1.0	2	VERB	played
1.0	1	PROPN	joker
1.0	1	PROPN	ubisoft
1.0	1	PROPN	microsoft
1.0	3	PROPN	playstation
1.0	4	PROPN	vr
1.0	3	NOUN	areas
1.0	2	VERB	set
1.0	1	NOUN	attendees
1.0	6	VERB	try
1.0	2	NOUN	games
1.0	1	NOUN	20-minute
1.0	2	NOUN	demonstration
1.0	1	PROPN	arkham
1.0	2	NOUN	players
1.0	1	VERB	dropped
1.0	1	NOUN	elevator
1.0	2	PROPN	bruce
1.0	1	PROPN	wayne
1.0	1	NOUN	manor
1.0	1	PROPN	bat
1.0	1	PROPN	cave
1.0	2	VERB	suit
1.0	1	VERB	investigate
1.0	1	NOUN	murder
1.0	1	PROPN	nightwing
1.0	1	PROPN	northern
0.5	1	PROPN	arena
0.5	1	NOUN	arena
1.0	1	PROPN	esports
0.5	1	PROPN	championship
0.5	1	NOUN	championship
1.0	2	NOUN	teams
1.0	2	NOUN	video
1.0	2	NOUN	gamers
1.0	1	VERB	packed
1.0	1	NOUN	hall
1.0	1	NOUN	rounds
1.0	1	VERB	attended
1.0	1	NOUN	matches
0.5	1	ADJ	live
0.5	1	VERB	live
1.0	1	NOUN	colour
1.0	1	NOUN	commentary
1.0	2	NOUN	finals
1.0	2	VERB	saw
1.0	4	NOUN	team
1.0	1	PROPN	cloud9
1.0	2	PROPN	immortals
1.0	1	PROPN	brazil
1.0	1	PROPN	counter-strike
1.0	1	PROPN	global
1.0	1	PROPN	offensive
1.0	1	ADJ	unbeaten
1.0	3	VERB	going
1.0	1	ADJ	brazillian
1.0	1	VERB	won
1.0	1	NUM	50,000
1.0	1	NOUN	gameplay
1.0	1	VERB	delayed
1.0	1	NOUN	map
1.0	1	NOUN	round
1.0	1	NOUN	player
1.0	2	VERB	caught
1.0	1	NOUN	headset
1.0	1	NOUN	hour
1.0	1	VERB	deducted
1.0	1	VERB	leading
1.0	1	ADJ	sudden
1.0	1	NOUN	rush
1.0	1	NOUN	demo
1.0	1	NOUN	displays
1.0	1	NOUN	charity
1.0	1	NOUN	garrison
1.0	2	PROPN	501st
1.0	2	PROPN	legion
1.0	1	NOUN	setup
1.0	1	NOUN	photo-ops
1.0	1	NOUN	proceeds
1.0	1	PROPN	make-a-wish
1.0	1	PROPN	foundation
1.0	1	NOUN	volunteer
1.0	1	NOUN	organization
1.0	2	PROPN	comic
1.0	2	PROPN	corps
1.0	1	VERB	collects
1.0	2	NOUN	donations
1.0	1	VERB	distribute
1.0	3	NOUN	children
1.0	1	NOUN	youth
1.0	2	NOUN	hospital
0.17	1	ADV	along
0.83	5	ADP	along
1.0	1	VERB	collecting
1.0	1	ADV	on-site
1.0	1	VERB	fundraising
1.0	1	NOUN	raffles
1.0	1	NOUN	button
1.0	1	NOUN	sales
1.0	1	ADJ	fan-based
1.0	2	PROPN	ontario
1.0	1	PROPN	ghostbusters
1.0	2	PROPN	doctor
1.0	1	PROPN	klingon
1.0	1	PROPN	assault
1.0	1	PROPN	brampton
1.0	1	PROPN	spider-gwen
1.0	1	PROPN	symbiote
1.0	1	PROPN	spidey
1.0	1	VERB	pose
1.0	2	NOUN	booth
1.0	1	NOUN	showdown
1.0	1	PROPN	stormtroopers
1.0	1	NOUN	high-five
0.67	2	NOUN	cosplay
0.33	1	PROPN	cosplay
1.0	1	NOUN	celebration
1.0	2	NOUN	craftsmanship
1.0	1	NOUN	characters
1.0	2	PROPN	epic
1.0	2	PROPN	mickey
1.0	2	PROPN	katherinator
1.0	2	NOUN	outfits
1.0	1	NOUN	parade
1.0	3	NOUN	halls
1.0	2	ADJ	tremendous
1.0	1	NOUN	cross-section
1.0	1	NOUN	eras
1.0	2	NOUN	majority
1.0	4	VERB	made
1.0	1	NOUN	scratch
1.0	1	ADJ	fantastic
1.0	3	NOUN	display
1.0	1	VERB	spoke
1.0	2	NOUN	cosplayer
1.0	3	NOUN	name
1.0	2	ADP	outside
0.5	2	NOUN	building
0.5	2	PROPN	building
1.0	1	NOUN	gardens
1.0	1	NOUN	photographer
1.0	1	VERB	arranged
1.0	1	VERB	shoot
1.0	1	VERB	costumed
1.0	1	NOUN	character-style
1.0	2	NOUN	outfit
1.0	5	NOUN	shoes
1.0	1	ADJ	wide
1.0	1	NOUN	forearm
1.0	1	ADJ	rigid
1.0	2	NOUN	torso
1.0	1	VERB	carved
1.0	1	NOUN	foam
1.0	1	ADJ	exuberant
1.0	1	NOUN	traffic
1.0	1	NOUN	hours
1.0	1	PROPN	disney
1.0	1	PROPN	belle
1.0	1	NOUN	superheroes
1.0	1	PROPN	widow
1.0	1	PROPN	captain
1.0	1	PROPN	digimon
1.0	1	PROPN	digi-destined
1.0	1	PROPN	jessica
1.0	1	PROPN	anderson
1.0	1	NOUN	movies
1.0	1	PROPN	lady
1.0	1	PROPN	cassandra
1.0	1	PROPN	peekaboo
1.0	1	PROPN	fawn
1.0	15	PROPN	nasa
1.0	3	ADJ	30th
1.0	3	NOUN	anniversary
0.58	15	NOUN	shuttle
0.42	11	PROPN	shuttle
1.0	2	VERB	announces
1.0	3	NOUN	homes
1.0	3	VERB	retired
1.0	3	NOUN	shuttles
1.0	4	PROPN	administrator
1.0	3	PROPN	charles
1.0	5	PROPN	bolden
0.32	12	NOUN	space
0.68	25	PROPN	space
0.75	3	NOUN	orbiters
0.25	1	PROPN	orbiters
1.0	1	ADV	permanently
1.0	1	VERB	displayed
1.0	2	NOUN	conclusion
1.0	2	VERB	commemorating
1.0	1	NOUN	anniversay
1.0	1	PROPN	ingalls
1.0	1	PROPN	tuesday
1.0	4	PROPN	kennedy
0.67	12	PROPN	center
0.33	6	NOUN	center
1.0	2	PROPN	ksc
1.0	1	PROPN	cape
1.0	1	PROPN	canaveral
1.0	1	PROPN	florida
1.0	2	VERB	lifted
1.0	2	PROPN	sts-1
1.0	6	NOUN	mission
1.0	1	VERB	held
1.0	2	NOUN	ceremony
1.0	1	NOUN	hangar
0.17	1	PROPN	orbiter
0.83	5	NOUN	orbiter
1.0	1	PROPN	processing
1.0	1	PROPN	facility-1
1.0	4	PROPN	atlantis
1.0	2	VERB	prepped
1.0	1	PROPN	sts-135
1.0	1	VERB	announced
1.0	4	NOUN	locations
1.0	2	VERB	remaining
1.0	1	NOUN	prototype
1.0	2	PROPN	enterprise
1.0	2	VERB	relocated
1.0	1	PROPN	smithsonian
0.92	11	PROPN	museum
0.08	1	NOUN	museum
1.0	1	PROPN	steven
1.0	1	PROPN	f.
1.0	2	PROPN	udvar-hazy
1.0	3	PROPN	washington
1.0	1	PROPN	dulles
1.0	1	PROPN	airport
1.0	1	PROPN	intrepid
1.0	1	PROPN	sea-air-space
1.0	3	PROPN	discovery
1.0	1	NOUN	completion
1.0	1	PROPN	sts-133
1.0	5	NOUN	month
1.0	1	ADJ	39th
1.0	1	VERB	undergoing
1.0	1	NOUN	decommissioning
1.0	1	ADV	currently
1.0	2	VERB	removing
1.0	4	ADJ	toxic
1.0	1	NOUN	materials
1.0	1	VERB	looking
1.0	1	VERB	lifts
1.0	6	NOUN	pad
1.0	1	PROPN	39a
1.0	2	PROPN	endeavour
1.0	1	PROPN	sts-134
1.0	2	NUM	29
1.0	1	VERB	sent
1.0	1	PROPN	los
1.0	1	PROPN	angeles
0.5	1	PROPN	visitor
0.5	1	NOUN	visitor
0.38	3	NOUN	flight
0.62	5	PROPN	flight
1.0	1	VERB	launches
1.0	4	PROPN	june
1.0	1	ADV	tragically
1.0	1	PROPN	february
1.0	1	NUM	2003
1.0	1	VERB	disintegrated
1.0	1	NOUN	re-entry
1.0	2	VERB	killing
1.0	1	NUM	seven
1.0	2	NOUN	astronauts
0.5	2	ADJ	aboard
0.5	2	ADP	aboard
1.0	1	PROPN	challenger
1.0	1	VERB	exploded
1.0	1	NUM	73
1.0	1	NOUN	seconds
1.0	1	NOUN	liftoff
1.0	2	PROPN	january
1.0	1	NUM	1986
1.0	1	VERB	thank
1.0	1	NOUN	treasures
1.0	8	VERB	said
1.0	1	VERB	gathered
1.0	1	NOUN	crowd
1.0	1	VERB	contained
1.0	2	ADJ	difficult
1.0	5	NOUN	decision
1.0	2	NOUN	mind
1.0	2	NOUN	choices
1.0	2	ADJ	greatest
1.0	2	NOUN	accomplishments
1.0	2	ADJ	remarkable
1.0	1	NOUN	facilities
1.0	1	AUX	've
1.0	1	ADJ	noteworthy
1.0	1	NOUN	legacy
1.0	1	VERB	preserving
1.0	1	NOUN	artifacts
1.0	1	VERB	providing
1.0	1	ADJ	outstanding
1.0	2	NOUN	access
1.0	7	NOUN	visitors
1.0	1	NOUN	file
1.0	1	VERB	approaches
1.0	1	VERB	pleased
1.0	2	PROPN	senator
1.0	3	PROPN	john
1.0	3	PROPN	cornyn
1.0	5	PROPN	texas
1.0	1	VERB	issued
1.0	3	NOUN	statement
1.0	1	NOUN	rejection
1.0	4	PROPN	johnson
1.0	2	PROPN	jsc
1.0	5	PROPN	houston
1.0	2	NOUN	location
1.0	1	PROPN	texans
1.0	4	VERB	disappointed
0.5	1	VERB	slight
0.5	1	ADJ	slight
1.0	1	ADJ	permanent
1.0	19	NOUN	home
1.0	1	ADJ	critical
1.0	1	NOUN	role
1.0	1	VERB	trumped
1.0	1	NOUN	sense
1.0	1	NOUN	fairness
1.0	1	NOUN	selection
1.0	1	NOUN	fleet
1.0	2	VERB	added
1.0	1	VERB	stated
1.0	2	NOUN	announcement
1.0	2	NOUN	affront
1.0	7	NOUN	men
1.0	11	NOUN	women
0.75	3	AUX	m
0.25	1	NOUN	m
1.0	2	ADJ	misguided
1.0	1	VERB	recieve
1.0	1	NOUN	commander
1.0	1	NOUN	seats
1.0	1	NOUN	deck
1.0	2	PROPN	seattle
0.14	1	VERB	house
0.86	6	NOUN	house
1.0	1	PROPN	chris
1.0	1	PROPN	gregoire
1.0	8	VERB	put
1.0	1	VERB	landing
0.5	1	PROPN	northwest
0.5	1	ADJ	northwest
1.0	3	NOUN	day
1.0	1	NOUN	travel
1.0	1	PROPN	747
1.0	1	ADV	gracefully
1.0	1	VERB	transported
1.0	2	ADJ	perfect
1.0	1	NOUN	fit
1.0	7	NUM	2008
1.0	1	VERB	await
1.0	1	NOUN	journey
1.0	1	NOUN	launchpads
1.0	1	NOUN	fuselage
1.0	4	NOUN	trainer
1.0	1	NOUN	astronaut
1.0	1	NOUN	ceo
1.0	1	PROPN	bonnie
1.0	1	PROPN	dunbar
1.0	1	VERB	trained
1.0	1	ADV	soon
1.0	1	VERB	call
1.0	3	ADJ	largest
1.0	1	NOUN	trainers
1.0	2	VERB	allow
1.0	1	ADV	actually
1.0	1	VERB	climb
1.0	1	ADJ	hands-on
1.0	1	ADJ	true
1.0	1	ADJ	dynamic
1.0	1	VERB	inspire
1.0	1	NOUN	adventure
1.0	1	NOUN	excitement
0.5	1	NOUN	engineering
0.5	1	PROPN	engineering
1.0	1	NOUN	math
1.0	1	PROPN	r-texas
1.0	1	NOUN	items
1.0	1	NOUN	simulators
1.0	1	PROPN	adler
1.0	1	PROPN	planetarium
1.0	1	PROPN	chicago
1.0	1	PROPN	illinois
1.0	2	PROPN	evergreen
1.0	2	PROPN	aviation
1.0	2	CCONJ	&
1.0	1	PROPN	mcminnville
1.0	1	PROPN	oregon
1.0	1	PROPN	a&m
1.0	1	PROPN	aerospace
0.5	1	PROPN	department
0.5	1	NOUN	department
1.0	1	NOUN	nose
1.0	1	NOUN	cap
1.0	1	NOUN	assembly
1.0	1	NOUN	crew
1.0	1	NOUN	compartment
1.0	1	PROPN	wright-patterson
0.25	1	PROPN	base
0.75	3	NOUN	base
1.0	1	PROPN	ohio
1.0	1	ADJ	orbital
1.0	1	NOUN	maneuvering
1.0	1	NOUN	engines
1.0	1	PROPN	rocket
1.0	1	PROPN	huntsville
1.0	1	PROPN	alabama
1.0	2	NOUN	heat
1.0	1	NOUN	shield
1.0	1	NOUN	tiles
1.0	2	NOUN	schools
1.0	1	NOUN	universities
1.0	1	NOUN	piece
1.0	1	NOUN	students
1.0	1	VERB	coincided
1.0	1	VERB	manned
1.0	1	PROPN	yuri
1.0	1	PROPN	gagarin
1.0	1	PROPN	vostok
1.0	6	ADJ	sensitive
1.0	10	NOUN	document
1.0	10	VERB	found
1.0	2	ADJ	rainy
1.0	3	NOUN	streets
0.86	6	PROPN	environment
0.14	1	NOUN	environment
1.0	2	ADJ	wet
1.0	3	PROPN	ottawa
0.75	9	NOUN	street
0.25	3	PROPN	street
1.0	1	VERB	gave
1.0	2	PROPN	cbc
1.0	1	NOUN	131-page
1.0	1	PROPN	castlefrank
0.5	1	PROPN	road
0.5	1	NOUN	road
1.0	1	PROPN	kanata
1.0	1	VERB	rain-stained
1.0	1	VERB	tire-marked
1.0	1	ADJ	brown
1.0	1	NOUN	envelope
1.0	1	NOUN	passerby
1.0	1	NOUN	stamp
0.33	1	PROPN	protected
0.67	2	VERB	protected
1.0	2	PROPN	b
1.0	1	NOUN	page
1.0	1	VERB	detailed
1.0	1	NOUN	vulnerabilities
1.0	1	PROPN	nemisis
1.0	3	NOUN	database
1.0	2	VERB	track
1.0	1	VERB	prosecute
1.0	1	ADJ	environmental
1.0	1	NOUN	law-breakers
1.0	1	VERB	shut
1.0	1	ADP	inside
1.0	1	VERB	delete
1.0	1	VERB	corrupt
1.0	2	VERB	affect
1.0	1	NOUN	prosecution
1.0	1	NOUN	lawbreakers
1.0	1	VERB	unveiled
1.0	1	NUM	1999
1.0	2	PROPN	enforcement
1.0	2	PROPN	intelligence
1.0	1	VERB	referred
1.0	3	VERB	adding
1.0	1	PROPN	protection
1.0	6	NOUN	documents
1.0	1	ADJ	lowest
1.0	1	NOUN	grade
1.0	2	ADJ	classified
1.0	1	NOUN	spokesperson
1.0	2	PROPN	julie
1.0	1	PROPN	hahn
1.0	2	VERB	apply
1.0	2	NOUN	letters
1.0	1	NOUN	complaint
1.0	1	NOUN	criticism
1.0	1	NOUN	injury
1.0	1	ADJ	scientific
1.0	2	NOUN	findings
1.0	3	PART	n`t
1.0	1	PROPN	treasury
1.0	1	PROPN	board
1.0	1	NOUN	agendas
1.0	5	NOUN	minutes
1.0	1	VERB	deal
1.0	1	NOUN	subjects
0.5	1	PROPN	minister
0.5	1	NOUN	minister
1.0	2	PROPN	baird
1.0	1	NOUN	officials
1.0	2	VERB	supposed
1.0	2	VERB	stored
1.0	1	ADJ	approved
1.0	1	NOUN	cabinets
1.0	1	VERB	wound
1.0	1	AUX	'm
1.0	2	VERB	told
1.0	1	ADV	neither
1.0	2	CCONJ	nor
1.0	1	NOUN	spokeswoman
1.0	1	PROPN	sujata
1.0	1	PROPN	raisinghani
1.0	1	PROPN	news
1.0	2	NOUN	incident
1.0	1	ADV	seriously
1.0	1	VERB	refused
1.0	1	NOUN	details
1.0	1	VERB	came
1.0	3	PROPN	dewar
1.0	1	PROPN	democrat
1.0	2	NOUN	mp
1.0	1	ADJ	combined
1.0	1	ADJ	serious
1.0	1	NOUN	ability
1.0	1	VERB	secure
1.0	1	NOUN	bureaucrats
1.0	2	ADJ	conservative
1.0	1	VERB	complained
1.0	1	ADV	particularly
1.0	1	VERB	consumed
1.0	1	NOUN	secrecy
1.0	2	VERB	seem
1.0	1	NOUN	fundamentals
1.0	1	NOUN	reminiscent
1.0	1	NOUN	incidents
1.0	1	PROPN	march
1.0	1	NOUN	bundle
1.0	1	NOUN	blueprints
1.0	1	NOUN	headquarters
1.0	1	NOUN	military
1.0	1	NOUN	counterterrorism
1.0	1	VERB	stuffed
1.0	2	NOUN	trash
1.0	6	NOUN	downtown
1.0	1	PROPN	maxime
1.0	1	PROPN	bernier
1.0	1	VERB	forced
1.0	1	VERB	resign
0.33	1	PROPN	foreign
0.67	2	ADJ	foreign
1.0	1	PROPN	affairs
1.0	1	VERB	became
1.0	1	NOUN	apartment
1.0	1	NOUN	then-girlfriend
1.0	1	PROPN	couillard
1.0	1	PROPN	hells
1.0	2	PROPN	angels
1.0	1	NOUN	biker
1.0	1	NOUN	gang
1.0	1	NOUN	sources
1.0	1	PROPN	cbc.ca
1.0	1	NOUN	feds
0.5	1	PROPN	press
0.5	1	VERB	press
1.0	1	NOUN	report
1.0	1	PROPN	peter
1.0	1	PROPN	zimonjic
1.0	1	VERB	calls
1.0	1	NOUN	probe
1.0	1	VERB	misplaced
1.0	1	PROPN	edmonton
0.33	1	PROPN	sun
0.67	2	NOUN	sun
1.0	1	NOUN	conflicts
1.0	1	PROPN	archived
1.0	1	ADJ	distinctive
1.0	1	NOUN	skyline
1.0	1	PROPN	kaiser
1.0	2	PROPN	cathedral
1.0	1	PROPN	christ
1.0	1	VERB	overshadowed
1.0	3	PROPN	san
1.0	2	PROPN	francisco
1.0	1	NOUN	neighbor
1.0	1	VERB	lying
1.0	1	ADV	directly
0.29	2	NOUN	west
0.29	2	ADJ	west
0.29	2	PROPN	west
0.14	1	ADV	west
1.0	13	PROPN	oakland
1.0	1	VERB	playing
1.0	2	ADP	upon
1.0	3	ADJ	beautiful
1.0	1	NOUN	highlights
1.0	1	NOUN	rise
1.0	1	ADJ	multicultural
1.0	2	PROPN	bay
0.25	2	PROPN	area
0.75	6	NOUN	area
1.0	3	NOUN	1960s
1.0	1	NOUN	hub
1.0	1	ADJ	radical
1.0	1	NOUN	birthplace
1.0	1	PROPN	panther
1.0	1	PROPN	hell
1.0	1	NOUN	entertainment
1.0	1	ADJ	notable
1.0	1	VERB	nurtured
1.0	1	NOUN	novelists
1.0	1	PROPN	gertrude
1.0	1	PROPN	stein
1.0	1	PROPN	amy
1.0	1	PROPN	tan
1.0	1	PROPN	maya
1.0	1	PROPN	angelou
1.0	1	NOUN	actors
1.0	1	PROPN	meryl
1.0	1	PROPN	streep
1.0	1	PROPN	tom
1.0	1	PROPN	hanks
1.0	1	NOUN	architect
1.0	1	PROPN	julia
1.0	1	PROPN	butterfly
1.0	1	ADJ	classical
1.0	1	NOUN	conductor
1.0	1	PROPN	calvin
1.0	1	PROPN	simmons
1.0	1	NOUN	rappers
1.0	1	PROPN	mc
1.0	1	PROPN	hammer
1.0	1	PROPN	2pac
1.0	1	PROPN	messy
1.0	1	PROPN	marv
1.0	2	ADJ	several
1.0	1	NOUN	notables
1.0	1	ADJ	liberal
1.0	1	VERB	reflects
1.0	1	ADJ	amazing
1.0	2	NOUN	residents
1.0	3	ADJ	long
1.0	4	VERB	visit
1.0	3	NOUN	town
1.0	4	ADV	simply
1.0	1	VERB	start
1.0	2	PROPN	bart
1.0	2	NOUN	bus
1.0	1	VERB	wants
1.0	1	VERB	branch
1.0	1	VERB	walking
1.0	5	ADJ	few
1.0	5	NOUN	neighborhoods
1.0	1	ADJ	10th
1.0	4	PROPN	broadway
0.33	1	ADJ	east
0.67	2	ADV	east
0.5	2	ADV	south
0.25	1	NOUN	south
0.25	1	PROPN	south
1.0	1	ADJ	famous
1.0	4	PROPN	chinatown
1.0	2	NOUN	essence
1.0	1	NOUN	bet
1.0	1	NOUN	buildings
1.0	1	VERB	reflect
1.0	3	ADJ	diverse
1.0	2	NOUN	architecture
1.0	1	ADJ	bilingual
1.0	1	NOUN	signs
1.0	5	VERB	seen
1.0	14	NOUN	neighborhood
1.0	1	ADJ	curious
1.0	2	NOUN	traveler
1.0	1	VERB	venture
1.0	1	ADV	southwards
1.0	2	VERB	come
1.0	2	PROPN	square
1.0	2	ADJ	unlikely
1.0	4	NOUN	mixture
1.0	1	NOUN	warehouses
1.0	1	ADJ	expensive
1.0	5	NOUN	restaurants
1.0	1	ADJ	posh
1.0	1	NOUN	atmosphere
1.0	1	ADP	alongside
1.0	1	NOUN	landmarks
1.0	1	NOUN	waterfront
1.0	1	VERB	explore
1.0	1	NOUN	locals
1.0	1	PROPN	uss
1.0	1	PROPN	potomac
1.0	1	NOUN	site
1.0	1	NOUN	namesake
1.0	1	NOUN	author
1.0	2	NOUN	residence
1.0	1	VERB	preserved
1.0	1	ADV	humbly
1.0	1	NOUN	saloon
1.0	1	NOUN	era
1.0	3	ADV	slightly
1.0	1	PROPN	financial
1.0	1	PROPN	district
1.0	3	NOUN	uptown
1.0	2	NOUN	evening
1.0	1	VERB	buzzes
0.67	2	NOUN	art
0.33	1	PROPN	art
1.0	1	NOUN	galleries
0.5	1	NOUN	theaters
0.5	1	PROPN	theaters
1.0	2	VERB	coming
1.0	1	NOUN	concerts
1.0	1	NOUN	vibe
1.0	1	NOUN	hip
1.0	1	NOUN	hop
0.33	1	ADJ	burgeoning
0.67	2	VERB	burgeoning
1.0	2	VERB	performing
1.0	1	VERB	ranging
1.0	1	NOUN	nightclubs
1.0	1	NOUN	music
1.0	1	ADJ	avant-garde
1.0	1	NOUN	performance
1.0	1	NOUN	improv
0.5	1	NOUN	theater
0.5	1	PROPN	theater
1.0	1	NOUN	company
1.0	1	ADJ	vintage
1.0	1	PROPN	gothic
1.0	1	PROPN	revival
1.0	1	PROPN	deco
1.0	1	PROPN	fox
1.0	1	PROPN	paramount
1.0	1	ADJ	sweeping
1.0	1	VERB	referring
1.0	1	ADV	everywhere
1.0	3	PROPN	lake
1.0	1	PROPN	merritt
1.0	2	ADJ	commercial
1.0	2	NOUN	centers
1.0	1	ADJ	absolute
1.0	1	NOUN	heaven
1.0	1	NOUN	foodies
1.0	1	VERB	seek
1.0	1	ADJ	quieter
1.0	1	NOUN	surroundings
1.0	1	NOUN	hustle
1.0	1	NOUN	bustle
1.0	3	PROPN	temescal
1.0	4	VERB	lies
1.0	1	ADV	north-northwest
1.0	1	VERB	centered
1.0	2	NOUN	reach
1.0	1	PROPN	telegraph
1.0	4	PROPN	avenue
1.0	1	PROPN	51st
1.0	2	ADV	dominantly
1.0	1	PROPN	italian-american
1.0	1	ADJ	diversified
1.0	1	ADJ	korean
1.0	1	ADJ	ethiopian
1.0	2	NOUN	establishments
1.0	2	NOUN	northeast
1.0	1	PROPN	berkeley
1.0	1	NOUN	border
1.0	3	PROPN	rockridge
1.0	2	NOUN	family
1.0	2	ADJ	friendly
1.0	1	ADJ	artistic
1.0	1	NOUN	vibes
1.0	2	NOUN	lots
1.0	1	NOUN	boutiques
1.0	1	NOUN	range
1.0	7	NOUN	food
1.0	2	NOUN	prices
1.0	1	ADJ	open-air
1.0	2	NOUN	markets
1.0	1	NOUN	bookstores
1.0	1	NOUN	station
1.0	3	ADJ	pleasant
1.0	1	NOUN	stops
0.5	1	NOUN	southeast
0.5	1	ADJ	southeast
1.0	2	PROPN	piedmont
1.0	1	VERB	extending
1.0	1	ADJ	34th
1.0	1	PROPN	hawthorne
1.0	1	NOUN	hospitals
1.0	1	PROPN	pill
1.0	1	VERB	bordered
1.0	3	NOUN	sides
1.0	1	ADJ	picturesque
1.0	1	NOUN	hills
1.0	3	NOUN	houses
1.0	1	NOUN	trees
1.0	1	NOUN	foodie
1.0	1	NOUN	spots
1.0	2	ADJ	single
1.0	1	VERB	michelin-rated
1.0	1	NOUN	restaurant
1.0	2	NOUN	cafes
0.5	1	NOUN	ice
0.5	1	VERB	ice
1.0	2	NOUN	cream
1.0	1	NOUN	coffee
1.0	2	NOUN	shops
1.0	1	NOUN	walks
1.0	1	VERB	complete
1.0	1	NOUN	vision
1.0	1	ADJ	quiet
1.0	1	PROPN	i-580
1.0	1	VERB	separated
1.0	1	NOUN	blocks
1.0	2	PROPN	grand
1.0	2	PROPN	lakeshore
1.0	1	ADJ	suburban
1.0	1	NOUN	sort
1.0	1	NOUN	entrance
1.0	1	VERB	bears
1.0	2	NOUN	matter
1.0	1	NOUN	feet
1.0	1	NOUN	burgers
1.0	1	NOUN	sandwiches
1.0	1	ADJ	romantic
0.33	1	PRON	either
0.67	2	CCONJ	either
1.0	1	NOUN	twin-sister
1.0	7	NOUN	time
1.0	2	NOUN	night
1.0	2	ADJ	working-class
1.0	3	NOUN	roots
1.0	1	VERB	tracing
1.0	1	ADJ	19th
1.0	1	NOUN	period
1.0	1	NOUN	decline
1.0	1	NOUN	benefits
1.0	1	NOUN	earthquakes
1.0	1	NUM	1906
1.0	1	NOUN	earthquake
1.0	1	NOUN	franciscans
1.0	1	ADJ	industrial
1.0	1	NOUN	20s
1.0	1	NOUN	30s
1.0	1	PROPN	loma
1.0	1	PROPN	prieta
1.0	1	NUM	1989
1.0	1	ADJ	effective
1.0	1	NOUN	barrier
1.0	1	PROPN	cypress
1.0	1	PROPN	overpass
1.0	1	VERB	destroyed
1.0	1	VERB	rebuilding
1.0	1	VERB	refurbishing
1.0	1	ADJ	victorian
1.0	1	NOUN	draws
1.0	1	ADJ	poor
1.0	1	ADJ	residential
0.33	1	ADJ	less
0.67	2	ADV	less
1.0	1	ADJ	spectacular
1.0	1	NOUN	reputation
1.0	5	NOUN	respect
1.0	7	PROPN	thais
1.0	1	ADJ	polite
1.0	1	ADV	remarkably
1.0	1	ADJ	tolerant
1.0	3	NOUN	foreigners
1.0	1	VERB	gallivanting
1.0	6	NOUN	beaches
1.0	1	AUX	ll
0.5	1	NOUN	turn
0.5	1	VERB	turn
1.0	1	VERB	treat
1.0	2	NOUN	customs
0.71	5	NOUN	wai
0.29	2	VERB	wai
1.0	1	PROPN	mcdonald
1.0	2	VERB	showing
1.0	2	ADJ	traditional
1.0	1	NOUN	greeting
1.0	2	NOUN	prayer
0.5	1	VERB	bow
0.5	1	NOUN	bow
1.0	1	VERB	derived
1.0	1	PROPN	hindu
1.0	1	ADJ	cultural
1.0	1	NOUN	influence
1.0	1	PROPN	india
1.0	1	VERB	practised
1.0	2	ADJ	strict
1.0	2	NOUN	rules
1.0	1	NOUN	hierarchy
1.0	1	VERB	dictate
1.0	1	NOUN	brief
1.0	1	NOUN	inferiors
1.0	1	VERB	salute
1.0	1	NOUN	superiors
1.0	1	ADJ	higher
1.0	1	ADJ	respectful
1.0	2	NOUN	temples
1.0	1	NOUN	spirit
1.0	2	VERB	expected
1.0	1	VERB	reciprocate
1.0	1	VERB	wai'd
1.0	4	AUX	're
1.0	1	NOUN	offense
1.0	1	ADJ	strange
1.0	1	NOUN	somebody
1.0	1	ADV	alone
1.0	2	ADJ	sufficient
1.0	1	ADJ	ordinary
1.0	1	NOUN	occasions
1.0	1	VERB	shake
1.0	1	VERB	waiing
1.0	1	ADV	anyway
1.0	4	PROPN	thailand
1.0	1	VERB	dressing
1.0	1	ADV	appropriately
1.0	1	NOUN	return
1.0	1	VERB	translates
1.0	1	VERB	lowering
1.0	1	ADJ	initial
1.0	1	NOUN	allowance
1.0	1	VERB	differing
1.0	1	VERB	respond
1.0	1	ADV	positively
1.0	1	ADJ	well-dressed
1.0	1	NOUN	westerners
1.0	1	ADV	traditionally
