# P	count	tag	form
1.0	1	VERB	замирают
1.0	1	NOUN	фразы
1.0	1	NOUN	графику
1.0	1	NOUN	строф
1.0	1	ADJ	типографских
1.0	1	NOUN	литературы
1.0	1	NOUN	исчезновение
1.0	1	NOUN	умирание
1.0	3	NOUN	уничтожение
1.0	2	VERB	выдают
1.0	1	VERB	обременяют
1.0	1	ADJ	невыносимой
1.0	2	VERB	напоминают
1.0	1	ADJ	прошлых
1.0	2	NOUN	событиях
1.0	1	NOUN	толчок
1.0	3	ADJ	очередной
1.0	1	NOUN	сюжеты
1.0	2	VERB	возвращаясь
1.0	1	NOUN	речам
1.0	1	NOUN	поступкам
1.0	1	NOUN	лозунгам
1.0	1	NOUN	жестам
1.0	2	VERB	натыкаешься
1.0	1	VERB	разбросанные
1.0	2	NOUN	подростков
1.0	2	NOUN	пенсионеров
1.0	2	ADJ	очередную
1.0	1	VERB	стараешься
1.0	1	VERB	возила
1.0	3	NOUN	кроссовки
1.0	1	NOUN	бега
1.0	1	VERB	ездила
1.0	2	NOUN	собрания
1.0	3	PRON	кем-то
1.0	1	VERB	договаривалась
1.0	1	VERB	отчитывалась
1.0	1	VERB	подписывала
1.0	2	ADJ	целые
1.0	1	VERB	поселившись
1.0	1	VERB	поднявшись
1.0	1	VERB	спланировав
1.0	1	VERB	переодевалась
1.0	1	VERB	обувала
1.0	2	VERB	бежала
1.0	2	VERB	бежит
1.0	1	NOUN	вазоны
1.0	1	NOUN	подоконниках
1.0	1	ADJ	грустных
1.0	2	NOUN	забором
1.0	1	VERB	вспыхивают
1.0	4	NOUN	крылья
1.0	2	NOUN	птиц
1.0	1	NOUN	таксисты
1.0	1	ADV	завороженно
1.0	1	VERB	понимая
1.0	1	VERB	взялся
1.0	1	NOUN	архитектурой
1.0	1	VERB	успевала
1.0	1	VERB	запомнить
1.0	2	NOUN	улиц
1.0	3	VERB	пробежала
1.0	1	VERB	фиксируя
1.0	1	ADJ	зеленого
1.0	1	ADJ	раннем
1.0	1	ADJ	июльском
1.0	1	NOUN	сиянии
1.0	1	NOUN	зелень
1.0	2	NOUN	деревьев
1.0	1	NOUN	кирпич
1.0	2	NOUN	память
1.0	2	NOUN	лето
1.0	1	ADJ	удивительный
1.0	1	VERB	попадая
1.0	1	VERB	натыкался
1.0	2	NOUN	одежду
1.0	1	VERB	лежала
1.0	5	NOUN	полу
1.0	1	NOUN	стульях
1.0	1	NOUN	кровати
1.0	1	VERB	обходила
1.0	2	VERB	шел
1.0	2	NOUN	одежды
1.0	3	ADJ	короткие
1.0	1	ADJ	летние
1.0	1	ADJ	горячее
1.0	1	ADJ	напряженное
1.0	1	ADJ	закаленной
1.0	1	NOUN	бегуньи
1.0	2	NOUN	десяток
1.0	1	ADJ	безлюдными
1.0	1	ADJ	утренними
1.0	1	VERB	проклиная
0.05	21	VERB	благодаря
1.0	1	NOUN	небеса
1.0	1	NOUN	путнику
1.0	1	VERB	остановиться
1.0	1	NOUN	отеле
1.0	1	VERB	припоминать
1.0	1	ADV	старательнее
1.0	1	VERB	всплывет
1.0	1	ADJ	выразительных
1.0	1	NOUN	массажистами
1.0	1	NOUN	парковщиками
1.0	1	NOUN	таксистами
1.0	1	VERB	уезжая
1.0	1	VERB	оставляла
1.0	1	ADJ	ненадежных
1.0	1	NOUN	приятелей
1.0	1	ADJ	подозрительных
1.0	1	VERB	пересказать
1.0	2	VERB	лежа
1.0	1	ADJ	гостиничного
1.0	1	VERB	смотря
1.0	1	ADJ	английском
1.0	1	VERB	надумаешь
1.0	3	VERB	сложить
1.0	1	VERB	сможешь
1.0	1	NOUN	легкости
1.0	1	NOUN	дыхания
1.0	1	NOUN	тепле
1.0	1	NOUN	свитеров
1.0	1	NOUN	задымленности
1.0	1	VERB	горели
1.0	1	ADJ	сигнальные
1.0	1	VERB	созывая
1.0	1	VERB	сбившиеся
1.0	1	NOUN	маршрута
1.0	1	ADJ	сторожевые
1.0	1	NOUN	дирижабли
1.0	1	NOUN	интонаций
1.0	1	VERB	признавалась
1.0	1	VERB	рассказывала
1.0	1	VERB	передаст
1.0	1	NOUN	напевов
1.0	1	VERB	доносившихся
1.0	6	NOUN	души
1.0	1	VERB	обречена
1.0	1	NOUN	неудачу
1.0	3	ADV	безнадежно
1.0	1	VERB	пропала
1.0	1	ADJ	торговыми
1.0	1	NOUN	складами
1.0	1	NOUN	перечнями
1.0	1	NOUN	каталогами
1.0	1	ADJ	богатым
1.0	1	NOUN	содержимым
1.0	1	NOUN	неисчерпаемостью
1.0	1	NOUN	непередаваемостью
1.0	1	VERB	подталкивает
1.0	1	NOUN	рассказыванию
1.0	1	NOUN	писанию
1.0	1	NOUN	стихов
1.0	1	VERB	систематизировать
1.0	1	VERB	позабытое
1.0	1	VERB	возобновить
1.0	1	ADJ	непонятое
1.0	3	NOUN	поэты
1.0	1	NOUN	канцелярии
1.0	1	ADJ	глобальных
1.0	3	ADJ	личных
1.0	1	NOUN	смертей
1.0	1	ADV	беспечно
1.0	1	VERB	приближая
1.0	4	NOUN	деятельностью
1.0	2	NOUN	апостолы
1.0	1	VERB	написанные
1.0	2	VERB	заходят
1.0	1	NOUN	поэтам
1.0	1	NOUN	конторы
1.0	1	VERB	отметиться
1.0	2	NOUN	домам
1.0	1	ADJ	производственной
1.0	1	VERB	зафиксировать
1.0	1	VERB	вылавливают
1.0	1	ADJ	чужих
1.0	1	NOUN	обрывкам
1.0	1	NOUN	клочкам
1.0	2	NOUN	биографий
1.0	1	NOUN	баррикады
1.0	1	ADJ	правительственных
1.0	1	VERB	записывая
1.0	1	VERB	выстраивая
1.0	2	VERB	стараются
1.0	1	VERB	прояснить
1.0	1	NOUN	хаос
1.0	1	NOUN	намеков
1.0	1	VERB	зацепиться
1.0	1	DET	какое-нибудь
1.0	1	VERB	предшествовало
1.0	1	NOUN	оттепелям
1.0	1	NOUN	паводкам
1.0	1	NOUN	затмениям
1.0	1	NOUN	разбойники
0.21	14	NOUN	прошлого
1.0	3	NOUN	темноты
1.0	3	NOUN	глубины
1.0	1	ADJ	полуночного
1.0	1	NOUN	парка
1.0	1	VERB	дышат
0.07	15	DET	одним
1.0	1	NOUN	огням
1.0	1	VERB	светят
1.0	1	NOUN	мрака
1.0	1	VERB	отгонять
1.0	2	VERB	игнорировать
1.0	1	NOUN	предостережения
1.0	1	NOUN	просьбы
1.0	1	VERB	казненные
1.0	1	NOUN	наемники
0.89	9	ADJ	военные
1.0	1	NOUN	комиссары
1.0	1	ADJ	цирковые
1.0	1	NOUN	атлеты
1.0	1	ADJ	коварные
1.0	1	NOUN	любовницы
1.0	1	NOUN	подпольщики
1.0	1	NOUN	изгнанники
1.0	1	ADJ	серийные
1.0	1	NOUN	убийцы
1.0	1	VERB	вычитываешь
1.0	1	NOUN	учебников
1.0	1	VERB	обжитого
1.0	3	ADJ	городского
1.0	1	ADJ	непрерывной
1.0	8	NOUN	цепи
1.0	1	NOUN	отречений
1.0	1	NOUN	приобретений
1.0	2	VERB	уходили
1.0	1	NOUN	утрата
1.0	1	ADJ	фатальной
1.0	3	DET	чьих
1.0	1	NOUN	победах
1.0	1	VERB	отважился
1.0	4	DET	моей
1.0	1	NOUN	провокаторы
1.0	1	NOUN	сумасшедшие
1.0	1	NOUN	гении
1.0	1	NOUN	подростки
1.0	1	VERB	постаревшие
1.0	1	NOUN	зомби
1.0	1	ADJ	отвратительным
1.0	1	NOUN	характером
1.0	2	NOUN	мужчины
1.0	1	VERB	сходил
1.0	1	VERB	убивали
1.0	1	NOUN	актеры
1.0	1	VERB	гримировались
1.0	1	NOUN	стыда
1.0	2	NOUN	чемоданы
1.0	1	ADJ	любимыми
1.0	1	ADJ	неразобранными
1.0	1	NOUN	бумагами
1.0	1	ADJ	апостольскими
1.0	1	NOUN	посланиями
1.0	1	VERB	храним
1.0	1	NOUN	сумки
1.0	2	NOUN	дипломаты
1.0	1	NOUN	дне
1.0	1	ADJ	одежного
1.0	1	NOUN	шкафа
1.0	1	VERB	разложить
1.0	2	NOUN	местам
1.0	1	VERB	отказываясь
1.0	1	VERB	предавая
1.0	1	NOUN	обитателями
1.0	1	NOUN	гостиниц
1.0	1	VERB	просыпаются
1.0	2	VERB	подходят
1.0	1	NOUN	окну
1.0	1	VERB	наблюдают
1.0	3	NOUN	движением
1.0	1	VERB	замечают
1.0	1	NOUN	женщину
1.0	1	VERB	пробегает
1.0	1	ADV	бесшумно
1.0	2	NOUN	женщинах
1.0	2	ADJ	разное
1.0	1	VERB	думаешь
0.5	2	NOUN	зима
1.0	4	NOUN	снег
1.0	2	VERB	просыпается
1.0	1	NOUN	обеда
1.0	1	VERB	ныть
1.0	2	NOUN	снега
1.0	2	NOUN	птицы
1.0	2	VERB	сливаются
0.67	3	NOUN	землей
1.0	1	VERB	спит
1.0	1	VERB	выходишь
1.0	4	NOUN	улицы
1.0	1	VERB	сгребаешь
1.0	1	VERB	вылезает
1.0	1	NOUN	одеял
1.0	1	VERB	натягивает
1.0	1	ADJ	мужские
1.0	2	NOUN	свитера
1.0	1	VERB	греет
1.0	3	ADJ	горячей
1.0	1	VERB	шурует
1.0	1	NOUN	комнатах
1.0	1	VERB	отыскивая
1.0	2	VERB	теряла
1.0	1	VERB	разбрасывала
1.0	1	NOUN	телефон
1.0	1	ADJ	записную
1.0	1	NOUN	книжку
1.0	1	NOUN	визитки
1.0	1	VERB	кладет
1.0	2	VERB	теряются
1.0	1	NOUN	балкон
1.0	1	VERB	разглядывает
1.0	1	ADJ	ровную
1.0	1	NOUN	небес
1.0	3	VERB	замерзает
1.0	1	VERB	бросить
1.0	2	ADJ	воздушную
1.0	1	NOUN	вахту
1.0	1	ADJ	морозном
1.0	1	VERB	пахнет
1.0	1	PROPN	цейлоном
1.0	1	ADV	настойчиво
1.0	2	NOUN	пальцы
1.0	1	NOUN	кружкой
1.0	1	VERB	падать
1.0	12	NOUN	летом
1.0	1	ADJ	спокойная
1.0	1	ADJ	рассудительная
1.0	2	NOUN	кожа
1.0	1	VERB	утрачивает
1.0	1	VERB	тает
1.0	1	VERB	плывет
1.0	1	VERB	реагировать
1.0	1	ADJ	бесконечного
1.0	1	VERB	ложатся
1.0	1	NOUN	сумерки
1.0	1	NOUN	горизонт
1.0	1	NOUN	уголь
1.0	1	ADJ	летняя
1.0	2	ADJ	коротка
1.0	1	VERB	толкает
1.0	2	ADJ	горячим
1.0	1	NOUN	переулкам
1.0	1	VERB	останавливает
1.0	1	ADJ	душных
0.5	2	NOUN	парадных
1.0	1	VERB	ловит
0.33	3	NOUN	солнце
1.0	1	NOUN	волосах
1.0	1	NOUN	ладони
1.0	1	NOUN	икры
1.0	1	VERB	ослепляет
1.0	1	VERB	отражаясь
1.0	2	NOUN	контор
1.0	1	NOUN	трамваи
1.0	2	ADJ	конечных
1.0	1	NOUN	остановках
1.0	1	VERB	войдя
1.0	1	VERB	сев
1.0	3	ADV	пешком
1.0	1	VERB	проходя
1.0	1	NOUN	остановку
1.0	1	NOUN	остановкой
1.0	1	NOUN	остановок
1.0	1	NOUN	встречах
1.0	1	ADJ	мужских
1.0	1	NOUN	разговорах
1.0	1	VERB	встретишь
1.0	1	ADJ	сдержанны
1.0	1	ADJ	молчаливы
1.0	3	VERB	рассказывать
1.0	1	NOUN	похвальбе
1.0	1	NOUN	брани
0.67	3	ADV	надежно
1.0	1	VERB	скрывают
1.0	1	ADJ	нужную
1.0	1	VERB	поговорив
1.0	2	VERB	боится
1.0	2	VERB	пропустив
1.0	1	VERB	усложнит
1.0	1	VERB	даст
1.0	1	ADJ	верный
1.0	6	VERB	сообщает
1.0	1	NOUN	мужчинах
1.0	1	VERB	снятся
1.0	1	VERB	дружит
1.0	1	VERB	жалуются
1.0	2	ADJ	странные
1.0	1	NOUN	звуки
1.0	1	NOUN	стеной
1.0	1	NOUN	приметах
1.0	1	NOUN	формулах
1.0	1	NOUN	кодах
1.0	1	NOUN	цифрах
1.0	1	VERB	разбивают
1.0	1	VERB	приобретенных
1.0	1	VERB	утраченных
1.0	1	VERB	удавшихся
1.0	2	VERB	отвергнутых
1.0	1	VERB	фантазируя
1.0	1	VERB	забывая
1.0	1	VERB	меняя
1.0	2	NOUN	местами
1.0	1	VERB	защищая
1.0	1	VERB	обвиняя
1.0	2	NOUN	подруг
1.0	1	VERB	раскрывая
1.0	1	ADJ	кровавые
1.0	1	NOUN	тайны
1.0	2	VERB	описывая
1.0	1	NOUN	преступления
1.0	1	NOUN	адреса
0.15	34	ADJ	хорошо
1.0	1	VERB	рисует
1.0	1	NOUN	дворы
1.0	1	VERB	жалуется
1.0	1	NOUN	подземку
1.0	1	NOUN	женихов
1.0	5	NOUN	женщинами
1.0	1	VERB	записывать
1.0	2	ADJ	святое
1.0	2	PROPN	писание
1.0	2	VERB	записывали
1.0	2	NOUN	страсти
1.0	1	ADJ	крестовых
1.0	2	NOUN	походов
1.0	1	ADJ	необдуманно
1.0	8	VERB	знает
1.0	1	ADJ	приличные
1.0	1	VERB	подозревает
1.0	1	NOUN	алкоголем
1.0	1	VERB	догадываться
1.0	1	NOUN	мужчинам
1.0	3	NOUN	женщинам
1.0	1	ADJ	зимнем
1.0	1	VERB	сбивает
1.0	1	NOUN	вине
1.0	2	VERB	пьют
1.0	1	VERB	согреться
1.0	1	NOUN	холодом
1.0	1	NOUN	горло
1.0	1	DET	твой
1.0	1	ADJ	радостный
1.0	2	NOUN	крик
1.0	1	VERB	наполняется
1.0	1	NOUN	льдом
1.0	1	VERB	видела
1.0	1	NOUN	скворечники
1.0	1	VERB	выпадало
1.0	1	NOUN	одеялами
1.0	1	NOUN	пледами
1.0	1	NOUN	песню
1.0	1	VERB	пахла
1.0	1	NOUN	мадерой
1.0	2	VERB	заснуть
1.0	1	VERB	пряталась
1.0	1	NOUN	шума
1.0	1	ADJ	выносливой
1.0	1	ADJ	неутомимой
1.0	1	ADJ	нежной
1.0	1	ADJ	убедительной
1.0	1	NOUN	сне
1.0	1	NOUN	монеты
1.0	1	NOUN	пилюльки
1.0	1	VERB	высыпались
1.0	1	NOUN	карманов
1.0	1	VERB	настороженный
1.0	1	NOUN	утра
1.0	1	VERB	укладываются
1.0	1	ADJ	нехитрые
1.0	1	NOUN	дном
1.0	1	NOUN	рассказами
1.0	1	NOUN	учебе
1.0	1	NOUN	приобретении
1.0	1	NOUN	путешествиях
1.0	1	ADJ	постоянных
1.0	1	NOUN	изменах
1.0	1	NOUN	взросления
1.0	7	VERB	пишет
1.0	1	NOUN	помадой
1.0	1	ADJ	записных
1.0	1	ADJ	химическим
1.0	1	NOUN	обоях
1.0	1	NOUN	гостиной
1.0	1	NOUN	маркером
1.0	1	NOUN	кафеле
1.0	1	VERB	замерзших
0.5	2	NOUN	простой
1.0	2	ADJ	понятный
1.0	1	NOUN	шрифт
1.0	1	VERB	читая
1.0	1	NOUN	прогнозы
1.0	1	NOUN	гороскопы
1.0	2	NOUN	предательства
1.0	1	NOUN	обмана
1.0	1	NOUN	телеграммы
1.0	1	ADJ	рождественскими
1.0	1	NOUN	поздравлениями
1.0	2	VERB	оставляет
1.0	1	NOUN	знаки
1.0	1	ADJ	дневниковые
1.0	2	NOUN	записи
1.0	1	ADJ	бесконечную
1.0	1	ADJ	сумбурную
1.0	1	NOUN	переписку
1.0	2	VERB	пытаемся
1.0	1	VERB	объясниться
1.0	1	VERB	ссоримся
1.0	2	VERB	остаемся
1.0	1	ADJ	городские
1.0	5	NOUN	слоны
1.0	1	NOUN	вегетарианцы
0.23	13	ADJ	плохо
1.0	2	ADJ	здоровые
1.0	1	VERB	прижмет
1.0	1	VERB	покажется
1.0	1	VERB	рассуждал
1.0	1	VERB	стоя
1.0	1	NOUN	слоновника
1.0	2	NOUN	зоопарке
1.0	1	VERB	управиться
1.0	3	NOUN	слонами
1.0	2	ADJ	непросто
1.0	1	VERB	обслуживающие
1.0	2	NOUN	заведение
1.0	1	VERB	погибли
1.0	4	NOUN	зоопарка
1.0	2	NOUN	дрессировщик
1.0	1	NOUN	уголка
1.0	3	PROPN	дурова
1.0	11	NOUN	слон
1.0	3	NOUN	зверь
1.0	1	ADJ	тяжелый
1.0	1	ADJ	неповоротливый
1.0	1	VERB	махнет
1.0	1	ADJ	злого
1.0	1	NOUN	умысла
1.0	1	ADJ	титаническим
1.0	1	NOUN	хоботом
1.0	3	NOUN	хвостом
1.0	1	NOUN	переулочек
1.0	2	NOUN	слонам
1.0	1	NOUN	благополучия
1.0	1	NOUN	теснота
1.0	6	NOUN	животных
1.0	1	NOUN	слоненок
1.0	1	VERB	проживающий
1.0	2	VERB	следуя
1.0	1	NOUN	соображениям
1.0	1	ADJ	обширный
1.0	1	ADJ	благоустроенный
1.0	3	NOUN	вольер
1.0	5	NOUN	слонов
1.0	1	VERB	откроется
1.0	2	NOUN	осени
1.0	1	VERB	располагаться
1.0	2	ADJ	старой
1.0	1	ADJ	ластоногими
1.0	3	VERB	оснащен
1.0	1	NOUN	бассейном
1.0	1	NOUN	водопадом
1.0	1	ADJ	двухуровневой
1.0	1	ADJ	смотровой
1.0	1	ADJ	примечательным
1.0	1	NOUN	краеведам
1.0	2	ADJ	слоновьего
1.0	1	ADJ	дальние
1.0	1	NOUN	предки
1.0	1	NOUN	мамонты
1.0	1	VERB	бороздили
1.0	2	NOUN	просторы
1.0	1	ADJ	поздней
1.0	1	ADJ	плейстоценовой
1.0	1	VERB	задалось
1.0	2	NOUN	север
1.0	2	VERB	возвращались
1.0	1	DET	сю
1.0	2	NOUN	пору
1.0	1	NOUN	ковш
1.0	2	NOUN	бульдозера
1.0	1	VERB	перекапывающего
0.5	2	NOUN	окраины
1.0	1	PART	нет-нет
1.0	1	VERB	вывернет
1.0	2	ADJ	гигантский
1.0	1	NOUN	бивень
1.0	1	NOUN	останки
1.0	1	ADJ	ископаемых
1.0	3	NOUN	млекопитающих
1.0	2	VERB	представлены
1.0	2	NOUN	музеях
1.0	1	ADJ	упорные
1.0	3	NOUN	слухи
1.0	2	VERB	обсуждается
1.0	1	ADJ	персонального
1.0	11	NOUN	музея
1.0	1	NOUN	мамонта
0.33	3	ADJ	логично
1.0	1	ADJ	ледниковый
1.0	1	ADV	незаслуженно
1.0	1	VERB	забытая
1.0	1	NOUN	веха
1.0	1	PROPN	elephas
1.0	1	PROPN	maximus
1.0	1	PROPN	linnaeus
1.0	1	NOUN	холмах
1.0	2	ADJ	малого
1.0	1	NOUN	тыщи
1.0	2	NOUN	биография
1.0	2	NOUN	зверя
1.0	1	ADJ	драматична
1.0	1	ADJ	благородна
1.0	2	ADV	несомненно
1.0	2	VERB	заслуживает
1.0	1	NOUN	москвичей
1.0	1	NOUN	посольство
1.0	1	ADJ	аравийского
1.0	1	NOUN	царя
1.0	2	ADJ	богатыми
1.0	1	NOUN	дарами
1.0	1	VERB	поднесены
0.67	3	NOUN	государю
1.0	2	PROPN	иоанну
1.0	3	PROPN	васильевичу
1.0	3	NOUN	залог
1.0	1	ADJ	будущей
1.0	1	ADJ	крепкой
1.0	1	ADJ	аравийской
1.0	2	NOUN	дружбы
1.0	1	ADJ	удивительным
1.0	1	NOUN	подарков
1.0	3	VERB	пришедший
1.0	1	NOUN	обозом
1.0	6	NOUN	животное
1.0	1	ADJ	преогромадное
1.0	1	ADJ	предиковинное
1.0	1	NOUN	горожанами
1.0	1	VERB	виданное
1.0	1	VERB	девать
1.0	1	ADJ	ценное
1.0	1	ADJ	дареное
1.0	2	NOUN	имущество
1.0	1	NOUN	отраду
1.0	1	NOUN	урок
1.0	1	ADJ	надменным
1.0	2	VERB	существовал
1.0	1	ADJ	дворцовый
1.0	1	NOUN	зверинец
1.0	1	NOUN	послы
1.0	1	VERB	посетившие
1.0	2	NOUN	столицу
1.0	1	PROPN	московии
1.0	1	NOUN	поручению
1.0	1	NOUN	короля
1.0	2	VERB	оставили
1.0	4	NOUN	описание
1.0	2	ADJ	царских
1.0	1	ADJ	зоологических
1.0	4	ADJ	особом
1.0	1	VERB	укрепленном
1.0	1	NOUN	дворе
1.0	1	NOUN	зверей
1.0	1	VERB	построенные
1.0	1	NOUN	затворы
1.0	1	DET	всякому
1.0	1	NOUN	зверю
1.0	1	ADJ	горячие
1.0	2	VERB	существовала
1.0	1	ADJ	тождественная
1.0	1	VERB	заперт
1.0	1	NOUN	вольера
1.0	1	NOUN	служитель
1.0	1	VERB	убирает
1.0	1	VERB	меняются
1.0	1	NOUN	зверинце
1.0	1	NOUN	медведей
1.0	1	NOUN	рысей
1.0	1	NOUN	волков
1.0	1	NOUN	животные
1.0	1	ADJ	заморские
1.0	1	NOUN	хищники
1.0	1	VERB	содержались
1.0	2	VERB	пользовались
1.0	1	NOUN	павлины
1.0	1	ADJ	гораздый
1.0	3	NOUN	двор
0.62	8	ADV	очевидно
1.0	1	VERB	вписался
1.0	1	VERB	размещен
1.0	3	PROPN	кремля
1.0	3	ADJ	нынешней
0.67	3	NOUN	львов
1.0	1	VERB	прислала
1.0	3	NOUN	дар
1.0	1	ADJ	английская
1.0	3	NOUN	царь
1.0	1	VERB	помышлял
1.0	1	VERB	жениться
1.0	1	VERB	заполучив
1.0	1	ADJ	четвероногую
1.0	1	NOUN	приданого
1.0	1	VERB	передумал
1.0	1	ADJ	шведский
1.0	1	NOUN	дворянин
1.0	1	NOUN	дипломат
1.0	1	PROPN	петр
1.0	1	PROPN	петрей
1.0	1	PROPN	ерлезунда
1.0	1	ADJ	великом
1.0	1	NOUN	княжестве
1.0	2	ADJ	московском
1.0	1	VERB	уточняет
1.0	1	NOUN	югу
1.0	1	PROPN	авт
1.0	1	VERB	вырыт
1.0	3	NOUN	ров
1.0	1	ADV	обыкновенно
1.0	1	ADJ	львиным
1.0	1	NOUN	двором
1.0	1	VERB	помещается
1.0	1	ADJ	слоновый
1.0	1	VERB	окруженный
1.0	2	ADJ	крепким
1.0	1	NOUN	тыном
1.0	2	NOUN	сарае
1.0	1	VERB	поместил
1.0	1	ADJ	ученого
1.0	11	NOUN	слона
1.0	1	VERB	обученного
1.0	3	VERB	становиться
1.0	1	NOUN	самодержцем
1.0	2	NOUN	колени
1.0	1	ADJ	злые
1.0	2	NOUN	языки
1.0	2	VERB	утверждают
1.0	1	VERB	исполнял
1.0	1	NOUN	трюк
1.0	1	NOUN	стакан
1.0	1	VERB	доказанной
1.0	1	ADJ	немногих
1.0	1	VERB	сохранившихся
1.0	2	NOUN	изображений
1.0	2	ADJ	огромного
1.0	1	NOUN	шириной
1.0	3	NOUN	рва
1.0	1	NOUN	прародиной
1.0	1	NOUN	популяции
1.0	1	NOUN	акварели
1.0	12	PROPN	ф.
1.0	3	PROPN	алексеева
1.0	1	NUM	1802
1.0	2	VERB	находился
0.4	5	ADJ	южной
1.0	1	VERB	сообщают
1.0	1	NOUN	смертные
1.0	1	NOUN	плутаниям
1.0	1	ADJ	неверному
1.0	2	NOUN	определению
1.0	1	VERB	устроил
1.0	1	NUM	1508
1.0	1	ADJ	итальянский
1.0	1	NOUN	архитектор
1.0	1	PROPN	алевиз
1.0	1	PROPN	фрязин
1.0	1	NOUN	каналом
1.0	1	VERB	соединявшим
1.0	1	PROPN	неглинку
1.0	1	NOUN	рекой
1.0	2	NOUN	шлюзов
1.0	1	VERB	наполнялся
1.0	1	ADJ	подземными
1.0	1	NOUN	водами
1.0	1	ADJ	речную
1.0	1	ADJ	значительном
1.0	1	NOUN	возвышении
1.0	1	ADJ	затруднительно
1.0	1	ADJ	мирное
1.0	1	ADP	изо
1.0	1	VERB	спускали
1.0	1	VERB	разводил
1.0	1	NOUN	огород
1.0	1	ADJ	аптекарский
1.0	1	NOUN	мумие
1.0	1	NOUN	морква
1.0	1	NOUN	подорожник
1.0	1	NOUN	краеведы
1.0	1	VERB	поленившиеся
1.0	2	VERB	посетить
1.0	4	NOUN	проживания
1.0	1	VERB	базировавшееся
1.0	1	ADJ	никольской
1.0	1	ADJ	собакиной
1.0	1	NOUN	башнями
1.0	1	VERB	обнаружат
1.0	1	ADJ	гранитную
1.0	1	NOUN	брусчатку
1.0	2	ADJ	общественный
1.0	1	ADJ	знакомый
1.0	2	NOUN	москвичам
1.0	1	NOUN	гостям
1.0	1	ADJ	искомый
1.0	1	ADJ	слоновий
1.0	1	VERB	располагался
0.5	2	ADP	посредине
1.0	1	ADJ	мужского
1.0	1	NOUN	уборной
1.0	1	VERB	спустившись
1.0	1	NOUN	ступеньки
1.0	1	VERB	оказываемся
1.0	1	ADJ	белоснежных
1.0	1	ADJ	кафельных
1.0	1	VERB	сверкающих
1.0	1	NOUN	писсуаров
1.0	1	NOUN	глубине
1.0	1	ADJ	археологических
1.0	1	NOUN	изысканий
1.0	1	ADJ	первоначальная
1.0	1	NOUN	глубина
1.0	1	PROPN	алевизова
1.0	1	ADJ	арифметическое
1.0	1	ADP	минус
1.0	2	ADJ	современного
1.0	3	NOUN	пола
1.0	3	NOUN	туалета
1.0	1	VERB	приближается
1.0	1	ADJ	среднему
1.0	1	ADJ	взрослой
1.0	1	NOUN	особи
1.0	7	NOUN	ботинки
1.0	1	NOUN	москвича
1.0	1	VERB	посещающего
1.0	2	ADJ	мужское
1.0	1	NOUN	макушка
1.0	1	ADJ	древнего
1.0	2	VERB	служившего
1.0	1	NOUN	потехой
1.0	1	ADJ	царскому
1.0	1	VERB	грустило
1.0	1	VERB	тосковало
1.0	1	VERB	потерянной
1.0	1	VERB	положившее
1.0	1	ADJ	славной
1.0	1	NOUN	слоноводства
1.0	1	VERB	тосковать
1.0	3	ADV	отчего
1.0	1	VERB	вышедшая
1.0	1	NUM	1551
1.0	1	PROPN	геснера
0.5	2	ADV	невероятно
1.0	2	NOUN	родину
1.0	1	VERB	увозят
1.0	1	ADJ	чужую
1.0	1	NOUN	холод
1.0	2	NOUN	холода
1.0	1	VERB	напиться
1.0	1	ADJ	густого
1.0	1	NOUN	вина
1.0	1	NOUN	пиявку
1.0	1	VERB	грозит
1.0	1	ADJ	врожденную
1.0	3	VERB	испытывает
1.0	1	ADJ	красивым
1.0	6	VERB	представить
1.0	1	ADJ	способно
1.0	1	ADJ	крупнейшее
1.0	1	VERB	осмотрев
1.0	1	ADJ	сушеное
1.0	1	ADJ	слоновье
1.0	1	VERB	экспонируемое
1.0	1	NOUN	витрине
1.0	2	ADJ	зоологического
1.0	1	ADJ	естественную
1.0	1	NOUN	усадку
1.0	2	NOUN	размеров
1.0	1	NOUN	дыни
1.0	2	NOUN	детьми
1.0	1	NOUN	рву
1.0	1	VERB	полагать
1.0	1	ADJ	туго
1.0	1	ADJ	единственной
1.0	1	NOUN	отрадой
1.0	1	NOUN	душой
1.0	4	NOUN	араб
1.0	1	NOUN	животным
1.0	1	VERB	ухаживал
1.0	1	NOUN	окончание
1.0	1	NOUN	карьеры
1.0	1	ADJ	трагично
1.0	1	NOUN	записках
1.0	1	ADJ	наемный
1.0	1	NOUN	опричник
1.0	4	PROPN	генрих
1.0	1	PROPN	штаден
1.0	1	NOUN	жалованье
1.0	1	VERB	подметили
1.0	1	NOUN	бражники
1.0	1	ADJ	беспутные
1.0	1	NOUN	пропойцы
1.0	1	NOUN	корчмах
1.0	3	ADV	тайно
1.0	1	VERB	убили
1.0	3	NOUN	араба
1.0	1	VERB	оклеветан
1.0	1	VERB	оговорен
0.33	3	NOUN	русскими
1.0	2	NOUN	слоном
1.0	1	NOUN	чума
1.0	1	VERB	сослали
1.0	1	NOUN	опале
1.0	1	NOUN	посад
1.0	1	PROPN	городецкой
1.0	2	VERB	послал
1.0	1	NOUN	дворянина
1.0	1	NOUN	наказом
1.0	1	VERB	умертвить
1.0	1	NOUN	сарая
1.0	2	NOUN	тын
1.0	1	VERB	схоронили
1.0	1	VERB	проломил
1.0	1	VERB	улегся
1.0	1	NOUN	могиле
1.0	1	VERB	добили
1.0	1	VERB	выбили
