# P	count	tag	form
1.00	1	PROPN	Engineers
1.00	1	PROPN	Бутово
1.00	1	NUM	1508
1.00	5	NOUN	обслуживания
1.00	1	NOUN	немцем
1.00	1	NOUN	интересах
1.00	4	VERB	меняется
1.00	2	NOUN	бездорожья
1.00	1	NOUN	возвышении
1.00	12	PROPN	Китай
1.00	1	NOUN	Интересы
1.00	1	NOUN	чистка
1.00	3	NOUN	школу
1.00	1	VERB	рискнули
1.00	4	ADP	накануне
1.00	3	VERB	слушают
1.00	1	ADJ	греческим
1.00	1	PROPN	Розену
1.00	1	VERB	согнутые
1.00	1	VERB	работающий
1.00	1	NOUN	приводе
1.00	1	NOUN	дураков
1.00	2	PROPN	Капелюшников
1.00	2	PROPN	Олега
1.00	1	VERB	успевают
1.00	3	ADV	слева
1.00	1	VERB	разрешать
1.00	2	VERB	относиться
1.00	1	NOUN	редакторами
1.00	1	VERB	Сказанное
1.00	1	ADJ	скандального
1.00	1	NOUN	москвички
1.00	3	DET	какие-либо
1.00	1	ADJ	телефонные
1.00	1	ADJ	интенсивное
1.00	3	NOUN	этапах
1.00	1	ADJ	вибрационные
1.00	2	NOUN	антраша
1.00	2	NOUN	меморандума
1.00	1	ADJ	спокойный
1.00	1	NOUN	диссертаций
1.00	2	PROPN	Аристотеля
1.00	1	NOUN	тест-пилотов
1.00	3	ADJ	личный
1.00	1	ADJ	куполообразная
1.00	1	VERB	Происходит
1.00	1	NOUN	паруса
1.00	1	NOUN	Член
1.00	2	ADJ	посадочным
1.00	12	NOUN	сентября
1.00	1	ADJ	маршевая
1.00	1	VERB	реагировать
1.00	2	VERB	получив
1.00	1	NOUN	меньшинство
1.00	1	PROPN	РН
1.00	1	VERB	преодолели
1.00	1	ADJ	юридический
1.00	3	NOUN	срока
1.00	1	VERB	вышколенный
1.00	2	ADJ	публичное
1.00	1	VERB	начисляется
1.00	1	NOUN	наличности
1.00	1	NOUN	Интеллектуал
1.00	1	VERB	убив
1.00	3	VERB	предложили
1.00	2	NOUN	ляп
1.00	1	PROPN	Иосифа
1.00	3	ADJ	научным
1.00	1	PROPN	Литва
1.00	1	NOUN	желанием
1.00	2	NOUN	воображение
1.00	1	DET	Никоим
1.00	1	NOUN	дарами
1.00	1	NOUN	Постановление
1.00	1	ADJ	некрасиво
1.00	1	NOUN	невовлеченностью
1.00	1	NOUN	фунтов
1.00	1	NOUN	Технология
1.00	2	VERB	попросил
1.00	1	ADJ	зажиточных
1.00	1	NOUN	цифр
1.00	1	NOUN	котят
1.00	2	ADV	поздно
1.00	1	NOUN	бактерию
1.00	3	NOUN	движением
1.00	1	VERB	зажравшаяся
1.00	1	ADJ	долгосрочного
1.00	1	NOUN	заказчика
1.00	1	VERB	давить
1.00	1	ADJ	священными
1.00	1	VERB	любите
1.00	1	NOUN	проектированию
1.00	1	VERB	сомневаются
1.00	1	ADJ	аффективный
1.00	1	NOUN	геохимии
1.00	4	NOUN	падения
1.00	2	ADJ	местном
1.00	4	ADJ	нужные
1.00	1	NOUN	Гонорары
1.00	2	ADJ	материального
1.00	1	VERB	вбивать
1.00	1	NOUN	автодром
1.00	1	VERB	воздержались
1.00	1	VERB	продолжаются
1.00	3	NOUN	спрос
1.00	1	VERB	являюсь
1.00	7	ADJ	интересное
1.00	1	NOUN	измерений
1.00	1	VERB	нагретая
1.00	1	ADJ	ничтожного
1.00	1	VERB	вместит
1.00	1	NOUN	Принц
1.00	3	ADJ	будущий
1.00	1	PROPN	Доризон
1.00	1	NOUN	дарственные
1.00	1	VERB	опробовали
1.00	2	NOUN	институт
1.00	1	VERB	выделяемые
1.00	1	VERB	переведён
1.00	1	PRON	некем
1.00	4	ADV	экономически
1.00	3	PROPN	Испании
1.00	1	ADJ	постоянных
0.20	1	VERB	развитых
0.80	4	ADJ	развитых
1.00	2	ADJ	прекрасная
1.00	3	ADJ	готовые
1.00	3	NUM	1962
1.00	1	PROPN	Armenia
1.00	2	NOUN	дружба
1.00	1	NOUN	прописки
1.00	4	VERB	делал
1.00	2	VERB	поведет
1.00	19	NOUN	имени
1.00	1	VERB	вливают
1.00	1	NOUN	надбавкой
1.00	1	ADJ	энергетических
1.00	1	ADJ	подкидного
1.00	1	VERB	набирая
1.00	1	ADJ	благотворительные
1.00	1	PROPN	Pentium
1.00	1	NOUN	днище
1.00	1	PROPN	Гребневой
1.00	4	NOUN	метана
1.00	1	NOUN	неровности
1.00	1	NOUN	плавлению
1.00	1	NOUN	сообщников
1.00	4	VERB	знаем
1.00	1	ADJ	ровные
1.00	1	ADJ	конкретный
1.00	20	NOUN	миманса
1.00	1	NOUN	отвращение
1.00	1	NOUN	ишака
1.00	3	PROPN	Хартов
1.00	1	NOUN	ветерана
1.00	1	NOUN	исполнителей
1.00	1	ADJ	длительной
1.00	1	ADJ	автономную
1.00	1	ADJ	ясельные
1.00	1	NOUN	непредсказуемость
1.00	1	PROPN	Монцу
1.00	13	NUM	300
1.00	26	NOUN	очередь
1.00	1	NOUN	секреции
1.00	1	ADV	безгранично
1.00	11	NOUN	центра
1.00	12	NOUN	поверхности
1.00	1	NOUN	разрушений
1.00	1	NOUN	бар
1.00	1	NOUN	Дискобол
1.00	3	NOUN	судьи
1.00	2	VERB	выдают
1.00	3	ADV	Столь
1.00	1	ADJ	классические
1.00	1	NOUN	корреспондента
1.00	6	NOUN	банках
1.00	1	NOUN	скегов
1.00	1	VERB	сохранилось
1.00	11	NOUN	силы
1.00	2	NOUN	заговоров
1.00	2	VERB	сочетает
1.00	1	ADJ	чинно
1.00	1	NOUN	Установки
1.00	2	NOUN	наименование
1.00	1	NOUN	клетками
1.00	1	ADJ	кремлевский
1.00	6	PROPN	ФСБ
1.00	1	VERB	запретить
1.00	1	NOUN	телефонов
1.00	1	VERB	Замечено
1.00	3	VERB	представляют
1.00	1	VERB	повышен
1.00	1	NOUN	волю
1.00	1	VERB	взорвут
1.00	5	NOUN	службе
1.00	2	ADJ	советская
1.00	1	PROPN	Подмосковья
1.00	1	NOUN	Курс
1.00	1	NOUN	спасения
1.00	1	ADJ	нецелесообразным
1.00	1	ADJ	Дальневосточный
0.83	5	NOUN	ведущий
0.17	1	ADJ	ведущий
1.00	1	NOUN	Богадельни
1.00	1	ADJ	взаимного
1.00	5	NUM	двое
1.00	1	VERB	Желающим
1.00	1	NOUN	парторганизация
1.00	1	NOUN	Маневр
1.00	1	VERB	доказывала
1.00	1	ADJ	социологическим
1.00	1	NOUN	позиция
1.00	1	NOUN	мероприятия
1.00	2	NOUN	домам
1.00	1	NOUN	вкладом
1.00	2	NOUN	ходьбе
1.00	1	ADJ	Серьезная
1.00	3	VERB	включает
1.00	1	ADJ	зеленых
1.00	1	VERB	вдумаемся
1.00	1	VERB	удивляло
1.00	7	ADJ	крупных
1.00	19	ADJ	российских
1.00	1	VERB	участвуем
1.00	3	VERB	влиять
1.00	1	NOUN	углы
1.00	1	PROPN	Геринг
1.00	1	PROPN	Егоркину
1.00	1	ADV	неэкономично
1.00	2	NOUN	посадке
1.00	1	ADJ	православной
1.00	2	ADJ	резкое
1.00	1	NOUN	дискриминации
1.00	1	NOUN	микст
1.00	1	NOUN	Председателем
1.00	1	VERB	передаешь
1.00	2	ADJ	2-го
1.00	2	NOUN	женьшень
1.00	4	ADJ	хороших
1.00	8	VERB	заключается
1.00	1	ADJ	мизерные
1.00	6	NOUN	голоса
1.00	1	PROPN	Доктору
1.00	1	NOUN	главой
1.00	1	VERB	проезжающих
1.00	1	VERB	применен
1.00	1	VERB	сложилось
1.00	1	NOUN	приёме
1.00	3	NOUN	экономистов
1.00	2	NOUN	идею
1.00	1	VERB	приписать
1.00	1	VERB	заключенная
1.00	4	NOUN	службу
1.00	2	NOUN	архитектуре
1.00	2	NOUN	острове
1.00	1	NOUN	дамой
1.00	1	NOUN	депутатам
1.00	1	VERB	заинтересовался
1.00	1	NOUN	внедрению
1.00	1	NOUN	хор
1.00	1	ADV	ожидаемо
1.00	1	NOUN	портшеза
1.00	4	PROPN	Энгр
1.00	1	NUM	1969
1.00	1	ADJ	рассудительнее
1.00	1	VERB	увлечены
1.00	15	NOUN	банки
1.00	1	ADJ	брюшную
1.00	1	VERB	подходили
1.00	1	ADV	Сколько-то
1.00	1	NOUN	политологам
1.00	1	ADJ	меньшее
1.00	5	ADJ	Другое
1.00	1	NOUN	плаванью
1.00	1	NOUN	замыслом
1.00	3	NOUN	учета
1.00	2	VERB	Глядя
1.00	1	VERB	смотря
1.00	1	NOUN	активу
1.00	1	NOUN	пакетом
1.00	3	NUM	1992
1.00	1	ADJ	дождевую
1.00	1	VERB	указанное
1.00	1	NOUN	объяснения
1.00	1	VERB	передумал
1.00	1	ADJ	повседневные
1.00	1	NOUN	отдачи
1.00	1	NOUN	отрыва
1.00	2	VERB	помогаем
1.00	2	NOUN	затратами
1.00	2	NOUN	динамику
1.00	1	NOUN	штрафов
1.00	4	ADJ	известных
1.00	1	NUM	Пятнадцать
1.00	1	ADJ	крупном
1.00	1	VERB	конфликтующими
1.00	2	VERB	реализует
1.00	1	NOUN	магистрали
1.00	1	VERB	направленного
1.00	1	ADJ	лесных
1.00	1	ADJ	Спортивная
1.00	2	NOUN	корнями
1.00	2	VERB	устроен
1.00	2	PROPN	Александром
1.00	2	VERB	ведутся
1.00	1	VERB	развитая
1.00	1	ADV	двадцатикратно
1.00	2	NOUN	традиций
1.00	1	VERB	произведено
1.00	1	NOUN	панелька
1.00	9	NOUN	множество
1.00	1	NOUN	удобством
1.00	1	ADJ	боковые
1.00	6	VERB	появилось
1.00	3	VERB	находившихся
1.00	3	PROPN	Казань
1.00	1	NOUN	отметкой
1.00	2	NOUN	договоренность
1.00	5	NOUN	окно
1.00	1	VERB	оставлена
1.00	1	ADJ	вялотекущего
1.00	3	NOUN	журналистов
1.00	6	ADV	Когда-то
1.00	4	NOUN	клинике
1.00	1	VERB	тратится
1.00	2	NOUN	предприниматели
1.00	2	NOUN	воспоминаниями
1.00	1	VERB	запоет
1.00	7	NUM	27
1.00	2	ADJ	военно-морского
1.00	1	NOUN	чудеса
1.00	1	VERB	предпринятые
1.00	2	NOUN	зоны
1.00	1	PROPN	Макса
1.00	6	DET	такими
1.00	4	NOUN	параметры
1.00	1	NOUN	раздражении
1.00	1	NOUN	коррективы
1.00	1	NOUN	Декабрь
1.00	5	NOUN	принятия
1.00	1	NOUN	историком
1.00	2	ADJ	6-ю
1.00	3	NOUN	пора
1.00	2	NOUN	бытие
1.00	2	VERB	принимают
1.00	1	VERB	накричали
0.02	1	ADV	просто
0.91	48	PART	просто
0.08	4	ADJ	просто
1.00	1	ADJ	реалистическое
1.00	1	VERB	Отстоять
1.00	4	NOUN	судом
1.00	1	VERB	скользящего
1.00	3	VERB	Бывает
1.00	1	VERB	бежал
1.00	1	ADV	поначалу
1.00	1	NOUN	функция
1.00	1	ADJ	метеорологической
1.00	2	ADJ	временной
1.00	2	NOUN	душе
1.00	6	NOUN	памяти
1.00	1	ADJ	экономическую
1.00	1	ADJ	настойчивому
1.00	1	PROPN	Нюрнбергский
1.00	1	NOUN	наработки
1.00	2	NUM	05
1.00	1	NOUN	запрета
1.00	1	VERB	устроили
1.00	2	NOUN	интересов
1.00	1	VERB	воспалялся
1.00	2	NOUN	пятачке
1.00	1	VERB	отклонилось
1.00	20	VERB	следует
1.00	1	VERB	испытывали
1.00	1	VERB	находить
1.00	1	ADJ	металлический
1.00	3	ADJ	отсталых
1.00	1	NOUN	фрагмента
1.00	1	NOUN	психоэнергизатор
1.00	1	ADJ	подозрительно
1.00	1	VERB	обратились
1.00	1	ADJ	доблестной
1.00	10	NOUN	города
1.00	1	ADJ	ремесленная
1.00	1	ADV	нелегально
1.00	1	NOUN	детализацией
1.00	2	NOUN	давности
1.00	1	NOUN	параметр
1.00	1	PROPN	Неделю
1.00	1	PROPN	Sapiens
1.00	2	ADJ	крепким
1.00	1	VERB	вмешиваются
1.00	1	ADJ	самостоятельного
1.00	2	NOUN	тюрьму
1.00	7	VERB	связано
1.00	1	NOUN	тазик
1.00	1	NOUN	кабиной
1.00	1	VERB	лидирующий
1.00	8	PROPN	Совета
1.00	3	ADJ	острая
1.00	2	ADJ	бессмысленно
1.00	4	VERB	осуществлять
1.00	5	ADJ	обычных
1.00	1	NOUN	модулю
0.86	63	VERB	нет
0.14	10	PART	нет
1.00	1	VERB	разработавший
1.00	1	VERB	нес
1.00	1	VERB	занят
1.00	1	VERB	подумала
1.00	1	ADJ	реставрационных
1.00	1	NOUN	деяниями
1.00	1	NOUN	субсидии
1.00	1	VERB	понадобилось
1.00	1	VERB	принимаем
1.00	1	NUM	Триста
1.00	1	VERB	улегся
1.00	1	ADJ	Британский
1.00	1	ADJ	трагической
1.00	1	NOUN	фантазиями
1.00	1	VERB	сплотил
1.00	3	VERB	кладут
1.00	1	VERB	Пытаются
1.00	1	VERB	сдаст
1.00	1	NOUN	босса
1.00	3	PROPN	АН
1.00	2	ADJ	чужой
1.00	1	ADV	напряженно
1.00	1	ADV	торопливо
1.00	1	NOUN	претендентами
1.00	4	NOUN	улицы
1.00	1	ADJ	латинскому
1.00	1	ADV	страстно
1.00	1	NOUN	Мосжилкомплекс
1.00	1	NOUN	ассигнований
1.00	2	NOUN	ум
1.00	2	ADJ	прусских
1.00	1	VERB	подчинен
1.00	2	NOUN	отделении
1.00	5	ADV	Далее
1.00	1	NOUN	креплениях
1.00	1	PROPN	Аксеенко
1.00	9	ADV	специально
1.00	2	NOUN	нужд
1.00	2	ADJ	целые
1.00	14	DET	наших
1.00	1	ADJ	китайская
1.00	1	NOUN	боевика
1.00	7	NOUN	часов
1.00	1	ADJ	Неприлично
1.00	1	NOUN	мнении
1.00	5	VERB	участвуют
1.00	2	ADJ	родную
1.00	1	NOUN	замочке
1.00	2	NOUN	возбуждением
1.00	3	VERB	выставить
1.00	1	NOUN	инициаторов
1.00	5	NOUN	женщинами
1.00	1	NOUN	теням
1.00	1	ADJ	сегодняшних
1.00	1	VERB	доставят
1.00	1	NOUN	стоимостью
1.00	4	NOUN	статья
1.00	3	NOUN	веществом
1.00	1	NOUN	основой
1.00	2	NOUN	вооружений
1.00	2	VERB	бежала
1.00	1	NOUN	попутчика
1.00	1	NOUN	молитву
1.00	1	VERB	просматривал
1.00	1	ADJ	ископаемым
1.00	1	ADJ	венчурные
1.00	1	VERB	терпеть
1.00	1	ADJ	территориальных
1.00	1	ADJ	рыночная
1.00	1	NOUN	флаконе
1.00	2	ADJ	вооружённой
1.00	34	NUM	20
1.00	7	NOUN	народу
1.00	10	NOUN	гонка
1.00	38	NOUN	власть
1.00	4	NOUN	письмо
1.00	1	ADJ	дареное
1.00	1	VERB	несущихся
1.00	2	NOUN	выделением
1.00	1	NOUN	командиры
1.00	1	VERB	насыщенная
0.12	1	DET	одному
0.88	7	NUM	одному
1.00	1	ADJ	пятилетнее
1.00	4	DET	твое
1.00	1	VERB	налажено
1.00	1	VERB	пойдя
1.00	1	ADJ	оркестрантской
1.00	1	ADJ	Небольшой
1.00	1	ADJ	спальном
1.00	1	VERB	заданную
1.00	14	NUM	11
1.00	2	VERB	агитирует
1.00	1	NOUN	сдержанностью
1.00	1	PROPN	Щусеву
1.00	1	NOUN	проходимостью
1.00	3	VERB	подождать
1.00	1	VERB	полагать
1.00	5	NOUN	поддержку
1.00	1	VERB	сохраняется
1.00	3	PROPN	Кобзона
1.00	1	VERB	посылает
1.00	1	NOUN	убеждение
1.00	1	ADV	успешнее
1.00	2	VERB	обнаружили
1.00	2	NOUN	парламента
1.00	2	ADJ	неизвестных
1.00	1	NOUN	сотрудниках
1.00	8	ADJ	общей
1.00	1	VERB	придумают
1.00	1	ADJ	дневных
1.00	1	NOUN	дружбу
1.00	1	NOUN	наведение
1.00	1	NOUN	секций
1.00	6	NUM	26
1.00	1	NOUN	усилители
1.00	2	VERB	обратилось
1.00	3	ADJ	электрической
1.00	1	VERB	Существовал
1.00	1	VERB	планировался
1.00	1	ADJ	сильную
1.00	3	ADJ	свободные
1.00	2	VERB	подписал
1.00	1	DET	вашей
1.00	1	NOUN	Точкой
1.00	2	PROPN	Дэймону
1.00	1	NOUN	община
1.00	1	ADJ	компьютерные
1.00	1	VERB	свершилась
1.00	2	VERB	похоронен
1.00	7	NOUN	долларах
1.00	1	NOUN	Противопоказаниями
1.00	1	NOUN	отличника
1.00	1	VERB	голосовала
1.00	2	VERB	поняли
1.00	1	ADV	Обязательно
1.00	2	NOUN	звания
1.00	1	NOUN	спреи
1.00	1	VERB	побуждающая
1.00	1	NOUN	распутье
1.00	1	NOUN	баррикадах
1.00	1	NOUN	индустрию
1.00	1	VERB	считался
1.00	1	VERB	пошлет
1.00	2	VERB	комментировать
1.00	24	NOUN	пути
1.00	1	NOUN	койка
1.00	2	VERB	обладают
1.00	1	VERB	нарушать
1.00	3	NOUN	тексте
1.00	1	ADJ	грамматическими
1.00	1	ADJ	многонациональное
1.00	3	DET	всякое
1.00	2	NOUN	неудачи
1.00	2	VERB	мешает
1.00	1	ADJ	непроизводительной
1.00	1	NOUN	осложнения
1.00	1	PART	Пущай
1.00	1	NOUN	клеток
1.00	1	ADJ	классическую
1.00	1	ADJ	сталинских
1.00	1	NOUN	линзами
1.00	3	ADJ	национальный
1.00	3	NOUN	беженцев
1.00	3	NOUN	темы
1.00	1	NOUN	хищение
1.00	1	DET	Та
1.00	1	PROPN	Анатолию
1.00	1	VERB	покаяться
0.33	1	NOUN	Командующий
0.67	2	PROPN	Командующий
1.00	1	ADJ	универсального
1.00	1	NOUN	страницу
1.00	40	NUM	многие
1.00	1	ADJ	союзное
1.00	1	VERB	выдавался
1.00	1	NOUN	монстр
1.00	3	VERB	выходят
1.00	1	NOUN	самоваром
1.00	1	ADJ	Святого
1.00	6	ADJ	заработная
0.95	20	VERB	Есть
0.05	1	AUX	Есть
1.00	1	NUM	57
1.00	1	ADJ	лишний
1.00	1	ADJ	флотскому
0.11	6	SCONJ	Что
0.89	51	PRON	Что
1.00	1	ADP	позади
1.00	1	NOUN	медиум
1.00	1	ADJ	остальной
1.00	1	NOUN	философ
1.00	1	ADJ	Деловой
1.00	1	NOUN	согласованию
1.00	2	ADJ	Молодая
1.00	1	PROPN	TCP
1.00	1	NOUN	квартал
1.00	26	PART	Ну
1.00	1	PROPN	Копытову
1.00	2	ADJ	добрый
1.00	52	DET	тех
1.00	2	VERB	пресечь
1.00	1	NOUN	библиотекари
1.00	1	ADJ	гостиничного
1.00	1	VERB	переделать
1.00	2	NOUN	бак
1.00	1	NOUN	л.с.
1.00	1	NOUN	фракционирование
1.00	1	ADJ	территориального
1.00	1	NOUN	туриста
1.00	3	ADJ	мировые
1.00	2	NOUN	карьере
1.00	1	VERB	мириться
1.00	2	PROPN	Шпак
1.00	2	VERB	увидели
1.00	1	NOUN	разбросу
1.00	1	NOUN	аптеке
0.25	1	NOUN	добром
0.75	3	ADJ	добром
1.00	1	ADJ	вычислительной
1.00	1	VERB	занято
1.00	1	NOUN	объявления
1.00	3	ADP	вблизи
1.00	4	VERB	участвовали
1.00	4	NOUN	офис
1.00	1	NOUN	показателей
1.00	2	AUX	Будет
1.00	5	DET	нашими
1.00	2	VERB	проведенные
1.00	1	VERB	светящихся
1.00	1	NOUN	Пессимисты
1.00	2	PROPN	Лужкова
1.00	1	PROPN	Молевым
1.00	3	VERB	пытаясь
1.00	2	NOUN	балерин
1.00	1	ADJ	предстоящие
1.00	2	NOUN	планету
1.00	1	NOUN	величины
0.51	55	DET	этого
0.49	52	PRON	этого
1.00	2	ADV	отсюда
1.00	1	VERB	промахнулся
1.00	2	ADJ	внутренние
1.00	3	VERB	воскликнул
1.00	1	ADJ	галантерейных
1.00	1	ADJ	подробнейшие
1.00	1	VERB	додумался
1.00	1	NOUN	кровотечением
1.00	2	NOUN	угроза
1.00	3	NOUN	бензопилой
1.00	5	NOUN	формы
1.00	1	PROPN	Сертис
1.00	3	ADJ	столичного
1.00	7	VERB	избежать
1.00	2	ADJ	маленькая
1.00	2	NOUN	заведующим
1.00	1	NOUN	МХАТа
1.00	2	NOUN	ресурс
1.00	1	VERB	умножив
1.00	1	NOUN	согласием
1.00	1	ADJ	андроповский
1.00	2	NOUN	цеху
1.00	1	PROPN	Екатерине
1.00	1	PROPN	Иркутску
1.00	1	NOUN	боги
1.00	1	NOUN	трансплантологии
1.00	10	ADV	скоро
1.00	1	NOUN	амбицию
1.00	1	VERB	запечатлевались
1.00	1	ADJ	подземных
1.00	1	VERB	переносит
1.00	1	PROPN	Вега
1.00	5	NOUN	бумаге
1.00	1	NOUN	ходатайству
1.00	1	NOUN	пятачок
1.00	1	VERB	продета
1.00	5	ADV	Примерно
1.00	128	PART	даже
1.00	1	ADJ	крутом
1.00	1	NUM	1525
1.00	1	PROPN	МТV
1.00	1	NOUN	Правительство
1.00	1	NUM	XIV
1.00	1	NOUN	формалистом
1.00	1	NOUN	посланника
1.00	1	ADJ	выгодны
1.00	1	ADJ	Холмистая
1.00	1	PROPN	Т.
1.00	2	VERB	приезжают
1.00	1	NOUN	телеграмма
1.00	2	NOUN	ДОН
1.00	1	ADJ	духовной
1.00	3	NOUN	сектор
1.00	1	NOUN	классу
1.00	1	VERB	обоснован
1.00	2	VERB	действующей
1.00	1	NOUN	взаимоотношений
1.00	1	PROPN	Готлибович
1.00	1	ADJ	почтовых
1.00	1	ADJ	вечный
1.00	1	ADJ	плановых
1.00	2	ADJ	международным
1.00	1	ADJ	заднем
1.00	2	VERB	Создать
1.00	1	NOUN	теорию
1.00	6	NOUN	кубки
1.00	1	VERB	знакомится
1.00	1	ADJ	дешевого
1.00	35	NOUN	день
1.00	6	NOUN	спецслужб
1.00	2	NOUN	воинов
1.00	1	VERB	мазались
1.00	2	VERB	изображали
1.00	1	ADJ	святая
1.00	1	VERB	посещающего
1.00	1	NOUN	Провозглашение
1.00	2	NOUN	пункты
1.00	1	ADJ	концептуального
1.00	1	NOUN	оттепелям
1.00	2	VERB	несли
1.00	1	VERB	активизирующим
1.00	1	VERB	разработанной
1.00	4	NOUN	французов
1.00	1	ADJ	классического
1.00	1	NOUN	Сюжет
1.00	1	NOUN	прорубь
1.00	19	NOUN	правило
1.00	1	VERB	добившимися
1.00	4	PROPN	Иманкулов
1.00	3	ADJ	Чехословацкого
1.00	1	ADJ	путинской
1.00	2	NOUN	местами
1.00	1	VERB	проявилась
1.00	1	VERB	предстоял
1.00	1	ADJ	Басманная
1.00	1	VERB	покоящимся
1.00	1	PROPN	Лимонову
1.00	1	NOUN	дисков
1.00	2	NOUN	примере
1.00	1	VERB	подстегивает
1.00	1	ADJ	любопытный
1.00	5	NOUN	клиентов
1.00	1	ADV	геометрически
1.00	1	NOUN	создатель
1.00	3	NOUN	берег
1.00	1	NOUN	усилиями
1.00	1	NOUN	совершенстве
1.00	1	NOUN	характеров
1.00	3	VERB	беседовали
1.00	2	ADJ	среднее
1.00	2	VERB	поясняет
1.00	1	ADJ	интеллигентнейший
1.00	2	NOUN	землей
1.00	1	VERB	перемелется
1.00	1	VERB	жаждущих
1.00	1	NOUN	доплатой
1.00	1	ADJ	покладистыми
1.00	1	NOUN	сучок
1.00	1	ADJ	малая
1.00	4	VERB	заканчивается
1.00	1	ADJ	жилым
1.00	1	VERB	позвали
1.00	5	NOUN	реки
1.00	1	ADJ	кризисных
1.00	1	ADV	Предельно
1.00	2	NOUN	офицером
1.00	2	NOUN	кресла
1.00	1	VERB	приобретаются
1.00	1	ADJ	победоносного
1.00	1	VERB	доверили
1.00	2	ADJ	дорогое
1.00	2	VERB	явился
1.00	3	AUX	будь
1.00	1	VERB	бросят
1.00	2	NOUN	женщине
1.00	1	ADJ	пехотных
1.00	1	VERB	родится
0.38	3	VERB	обязан
0.62	5	ADJ	обязан
1.00	1	ADV	куда-то
1.00	1	ADJ	широкими
1.00	1	VERB	оторопел
1.00	2	NOUN	действием
1.00	1	ADJ	несчастный
1.00	1	NOUN	фигур
1.00	1	ADJ	Гибкий
1.00	5	NOUN	начальника
1.00	1	NOUN	мухи
1.00	1	VERB	водрузил
1.00	6	ADJ	советские
1.00	1	NOUN	концерну
1.00	1	NOUN	хозяевам
1.00	1	VERB	обманывать
1.00	2	ADJ	культурной
1.00	3	PRON	кого-то
1.00	1	PROPN	Кубе
1.00	1	ADJ	коммерческими
1.00	2	NOUN	слабости
1.00	4	NOUN	компанией
0.75	3	ADV	тесно
0.25	1	ADJ	тесно
1.00	1	ADJ	высокого
1.00	1	VERB	отводите
1.00	1	ADJ	драматическую
1.00	2	NOUN	доходности
1.00	1	ADJ	небывалый
1.00	4	ADJ	Нужно
1.00	1	NOUN	сиамцах
1.00	1	NOUN	Руководитель
1.00	2	PROPN	Александрович
1.00	1	ADJ	богатый
1.00	1	VERB	констатируют
1.00	1	NOUN	перерывами
1.00	15	PRON	Вы
1.00	1	NOUN	крупицам
1.00	1	NOUN	мель
1.00	1	VERB	сломалось
1.00	4	PRON	ею
1.00	1	ADV	равномерно
1.00	1	VERB	изменив
1.00	1	ADJ	давешней
1.00	1	VERB	Заняться
1.00	1	NOUN	комфортом
1.00	2	NOUN	тромб
1.00	1	ADJ	эффективные
1.00	1	VERB	выбираться
1.00	1	NOUN	пряжками
1.00	5	VERB	спасти
1.00	1	NOUN	предателем
1.00	3	PART	Лишь
1.00	1	ADJ	агитационных
1.00	1	VERB	поощрить
1.00	3	NOUN	аренду
1.00	1	NOUN	бытия
1.00	1	VERB	ушло
1.00	1	ADJ	одноступенчатым
1.00	1	VERB	протестующего
1.00	1	PRON	кое-кого
0.67	2	ADV	пожалуй
0.33	1	VERB	пожалуй
1.00	3	NUM	полутора
1.00	1	NOUN	царапины
1.00	1	VERB	подразумевают
1.00	1	ADJ	окончательная
1.00	1	ADJ	нарядные
1.00	1	VERB	располагать
1.00	3	NOUN	изображения
1.00	2	NOUN	наблюдение
1.00	1	NOUN	свертываемость
1.00	2	NOUN	описанию
1.00	12	ADV	Потом
1.00	1	ADJ	Кольцевой
1.00	1	ADJ	убыточной
1.00	1	VERB	выслали
1.00	1	ADJ	всесторонние
1.00	2	VERB	препятствует
1.00	1	VERB	поиздеваться
1.00	1	PROPN	InterMarsNet
1.00	2	ADJ	Второе
1.00	1	VERB	запоминающаяся
1.00	1	NOUN	перевода
1.00	6	NOUN	ремонта
1.00	1	PROPN	Левинсона
1.00	1	NOUN	тайгу
1.00	1	NOUN	выписка
1.00	7	ADJ	американского
1.00	1	VERB	шокирующим
1.00	1	PROPN	ИНДЕМ
1.00	1	VERB	закончены
1.00	2	VERB	состоялся
1.00	1	VERB	сливались
1.00	1	ADJ	велико
1.00	1	NOUN	голов
1.00	7	NOUN	министров
1.00	1	NOUN	стихотворец
0.97	56	ADV	Так
0.03	2	PART	Так
1.00	2	ADV	по-своему
1.00	2	NOUN	миссию
1.00	8	NOUN	детям
1.00	1	ADV	Повсюду
1.00	1	ADJ	нравственный
1.00	1	ADJ	гражданские
1.00	1	ADJ	мужская
1.00	1	VERB	газированной
1.00	1	ADJ	известную
1.00	2	NOUN	стадо
1.00	12	NUM	1917
1.00	1	ADJ	гражданское
1.00	2	NOUN	трасс
1.00	1	NOUN	столицах
1.00	1	ADJ	превосходный
1.00	1	NOUN	езду
1.00	1	VERB	отметиться
1.00	1	VERB	переданы
1.00	1	VERB	въезжающих
1.00	3	NOUN	Весной
1.00	1	VERB	родивших
1.00	1	VERB	направленным
1.00	1	NOUN	Установка
1.00	1	ADJ	периферических
1.00	1	NOUN	вузом
1.00	3	PROPN	Финляндии
1.00	1	NOUN	Предшественники
1.00	1	VERB	выплачивать
1.00	49	PROPN	Армении
1.00	1	NOUN	новизной
1.00	1	NOUN	набросок
1.00	2	VERB	посылают
1.00	3	ADJ	собственное
1.00	1	VERB	Слышал
1.00	1	PROPN	Ари
