# P	count	tag	form
1.00	1	VERB	разрезать
1.00	1	ADJ	острый
1.00	1	ADV	сверху
1.00	1	VERB	присыпать
1.00	1	NOUN	какао
1.00	1	NOUN	зайка
1.00	1	ADJ	серенький
1.00	1	NOUN	пляс
1.00	7	X	https://xxxxxx
1.00	1	NOUN	заинька
1.00	1	VERB	поплясать
1.00	1	NOUN	мишка
1.00	1	NOUN	кукла
1.00	1	VERB	плясать
1.00	1	NOUN	полечка
1.00	1	X	29.10.2016
1.00	2	NOUN	паспорт
1.00	4	NOUN	имя
1.00	1	PROPN	Иван
1.00	1	PROPN	Иванович
1.00	1	NOUN	документ
1.00	1	NOUN	число
1.00	1	NOUN	док
1.00	2	SYM	😍
1.00	2	ADJ	южный
1.00	1	NOUN	закат
1.00	1	X	#Сукко
1.00	2	X	source
1.00	1	ADJ	сплошной
1.00	1	NOUN	позитив
1.00	1	SYM	😃<
1.00	1	VERB	волновать
1.00	1	NOUN	детишки
1.00	1	ADJ	речевой
1.00	3	NOUN	развитие
1.00	1	ADV	нарушено
1.00	1	ADV	практически
1.00	2	ADV	дома
1.00	1	VERB	поможть
1.00	2	NOUN	малыш
1.00	2	VERB	освоить
1.00	1	ADV	свободно
1.00	2	VERB	заговорить
1.00	4	SYM	►
1.00	2	ADJ	артикуляционный
1.00	2	NOUN	упражнение
1.00	2	ADJ	игрушечный
1.00	3	NOUN	котенок
1.00	1	NOUN	киска
1.00	1	VERB	лизать
1.00	1	NOUN	молочко
1.00	1	NOUN	блюдечко
1.00	2	ADJ	широкий
1.00	6	NOUN	язык
1.00	4	NOUN	движение
1.00	1	ADP	наподобие
1.00	1	NOUN	лакание
1.00	1	NOUN	блюдце
1.00	3	VERB	являться
1.00	3	NOUN	ладонь
1.00	15	PUNCT	;
1.00	2	VERB	зевать
1.00	2	INTJ	а-а
1.00	3	ADV	широко
1.00	5	VERB	открыть
1.00	4	NOUN	рот
1.00	1	VERB	пугать
1.00	1	NOUN	мышка
1.00	1	INTJ	д-д
1.00	1	NOUN	подражание
1.00	3	NOUN	ежик
1.00	1	VERB	фырчать
1.00	1	NOUN	ежонок
1.00	3	VERB	улыбнуться
1.00	1	VERB	прикусить
1.00	2	ADJ	верхний
1.00	2	NOUN	зубка
1.00	2	ADJ	нижний
1.00	2	NOUN	губа
1.00	1	INTJ	фь-фь
1.00	1	VERB	умываться
1.00	1	ADJ	круговой
1.00	1	NOUN	язычок
1.00	2	VERB	устать
1.00	1	ADJ	жаркий
1.00	1	VERB	чистить
1.00	1	NOUN	зубок
1.00	4	NOUN	кончик
1.00	1	ADJ	внутренний
1.00	1	VERB	почистить
1.00	2	ADV	поочередно
1.00	1	NOUN	зуб
1.00	1	VERB	покусать
1.00	1	VERB	чередовать
1.00	1	VERB	высунуть
1.00	1	VERB	придать
1.00	1	NOUN	чашечка
1.00	1	ADV	слегка
1.00	2	VERB	приподнять
1.00	2	NOUN	орешек
1.00	1	VERB	закрыть
1.00	1	NOUN	напряжение
1.00	1	VERB	упираться
1.00	1	NOUN	щека+на
1.00	1	NOUN	щека
1.00	1	VERB	образовываться
1.00	1	ADJ	твердый
1.00	1	NOUN	шарик
1.00	2	ADJ	новогодний
1.00	1	NOUN	мегаконкурс
1.00	5	PUNCT	[
1.00	2	NOUN	палата
1.00	1	SYM	№
1.00	5	PUNCT	]
1.00	1	SYM	🎄🍷❄
1.00	3	NOUN	приз
1.00	2	SYM	👑
1.00	10	NOUN	место
1.00	1	ADJ	новенький
1.00	1	PROPN	iPhone
1.00	1	ADJ	фирменный
1.00	1	NOUN	чехол
1.00	2	NUM	30
1.00	1	ADJ	подарочный
1.00	1	NOUN	сертификат
1.00	2	NOUN	магазин
1.00	1	NOUN	сумма
1.00	1	SYM	🍫
1.00	1	NUM	51
1.00	1	NOUN	банка
1.00	1	PROPN	Nutella
1.00	2	VERB	рассказать
1.00	5	NOUN	конкурс
1.00	1	VERB	повезти
1.00	1	SYM	😌
1.00	3	VERB	забыть
1.00	1	VERB	подписаться
1.00	1	VERB	разыгрывать
1.00	1	ADV	дополнительно
1.00	1	NOUN	ограничение
1.00	1	NOUN	участник
1.00	2	VERB	выиграть
1.00	1	NOUN	страница
1.00	1	ADJ	реальный
1.00	1	NUM	пять
1.00	1	NUM	30-ть
1.00	1	NOUN	удача
1.00	1	SYM	🐩
1.00	10	X	http://xxxxxx
1.00	1	ADJ	анонимный
1.00	1	SYM	♥
1.00	1	NOUN	мудрость
1.00	1	SYM	☝
1.00	1	NOUN	терпение
1.00	1	SYM	👼
1.00	1	SYM	💪
1.00	1	SYM	🌼
1.00	1	SYM	👪
1.00	1	ADV	совместно
1.00	1	NOUN	аниматор
1.00	1	PROPN	Алексей
1.00	1	PROPN	Смышляев
1.00	1	VERB	запускать
1.00	1	NOUN	возможность
1.00	1	ADJ	бесплатный
1.00	2	NOUN	дед
1.00	1	PROPN	Мороз
1.00	2	NOUN	шоу
1.00	1	VERB	рассчитать
1.00	2	NUM	40
1.00	1	NOUN	выезд
1.00	1	NOUN	предел
1.00	1	NOUN	условие
1.00	2	NOUN	репост
1.00	4	NOUN	запись
1.00	4	NOUN	результат
1.00	2	VERB	подвести
1.00	2	NOUN	декабрь
1.00	1	NOUN	приложение
1.00	1	X	randompromo
1.00	1	PROPN	РГИСИ
1.00	1	ADJ	бывший
1.00	1	PROPN	СПбГАТИ
1.00	2	NOUN	воскресенье
1.00	1	X	16:00
1.00	2	ADV	почти
1.00	1	VERB	остаться
1.00	2	VERB	оживать
1.00	1	NOUN	лев
1.00	1	VERB	погрузиться
1.00	1	ADJ	подводный
1.00	1	NOUN	царство
1.00	1	NOUN	сказка
1.00	1	NOUN	показ
1.00	1	VERB	состоять
1.00	1	NOUN	антракт
1.00	1	VERB	продлиться
1.00	1	NUM	45
1.00	1	NOUN	ассистент
1.00	1	PROPN	Я.
1.00	1	PROPN	Осколков
1.00	4	NOUN	группа
1.00	1	NOUN	просьба
1.00	1	PROPN	Анастасия
1.00	1	PROPN	Нестерова
1.00	1	NOUN	подтверждение
1.00	1	NOUN	проявление
1.00	2	NOUN	спина
1.00	1	ADJ	головной
1.00	1	NOUN	мушка
1.00	1	NOUN	ухудшение
1.00	2	NOUN	слух
1.00	1	NOUN	шум
1.00	1	NOUN	покачивание
1.00	1	NOUN	ходьба
1.00	1	NOUN	нарушение
1.00	1	NOUN	координация
1.00	5	NOUN	подбородок
1.00	1	VERB	опустить
1.00	4	NOUN	шея
1.00	1	ADV	чуть-чуть
1.00	1	VERB	наклонить
1.00	1	ADV	вправо
1.00	1	VERB	достать
1.00	2	NOUN	плечо
1.00	1	ADV	влево
1.00	1	VERB	преодолевать
1.00	1	NOUN	сопротивление
1.00	1	ADJ	напряженный
1.00	3	NOUN	мышца
1.00	1	VERB	прижать
1.00	1	ADJ	яремный
1.00	1	NOUN	ямка
1.00	2	VERB	надавить
1.00	1	VERB	напрячь
1.00	1	ADJ	напрягий
1.00	1	NOUN	висок
1.00	2	NOUN	секунда
1.00	2	ADV	прямо
1.00	1	NOUN	затылок
1.00	2	VERB	соединить
1.00	3	NOUN	раствор
1.00	1	NOUN	ингаляторов
1.00	1	NOUN	небулайзеров
1.00	1	NOUN	беродуал
1.00	2	ADJ	действующий
1.00	2	NOUN	фенотерол
1.00	1	NOUN	бромид
1.00	1	NOUN	ипратропиум
1.00	5	NOUN	ингаляция
1.00	22	PUNCT	–
1.00	1	NOUN	предупреждение
1.00	1	NOUN	удушье
1.00	1	ADJ	хронический
1.00	1	ADJ	обструктивный
1.00	2	NOUN	заболевание
1.00	1	ADJ	дыхательный
1.00	3	NOUN	взрослый
1.00	2	ADJ	старший
1.00	2	NOUN	препарат
1.00	1	NOUN	беротек
1.00	1	ADJ	0,1%-й
1.00	1	NOUN	купирование
1.00	1	NOUN	приступ
1.00	1	ADJ	бронхиальный
1.00	1	NOUN	астма
1.00	3	NOUN	масса
1.00	1	NOUN	тело
1.00	1	NUM	22
1.00	1	NUM	36
1.00	2	NUM	0,25
1.00	3	NOUN	миллиграмм
1.00	3	ADJ	тяжелый
1.00	3	NOUN	случай
1.00	1	ADJ	рекомендованный
1.00	1	ADV	непосредственно
1.00	4	NOUN	применение
1.00	1	VERB	разводить
1.00	1	NOUN	физраствор
1.00	1	NOUN	объем
1.00	1	ADV	наконец
1.00	4	VERB	выйти
1.00	1	VERB	потусить
1.00	1	NOUN	подруга
1.00	2	NOUN	гардероб
1.00	1	VERB	устареть
1.00	1	VERB	вырастить
1.00	1	SYM	📌
1.00	1	NOUN	сосна
1.00	1	NOUN	стойка
1.00	1	NOUN	береза
1.00	1	ADJ	круглый
1.00	1	NOUN	перекладина
1.00	1	NOUN	крепление
1.00	2	NOUN	уголок
1.00	2	NOUN	комплект
1.00	1	NOUN	ширина
1.00	1	ADJ	отельный
1.00	4	NOUN	модуль
1.00	3	NUM	71
1.00	2	NOUN	сантиметр
1.00	2	NOUN	комплектация
1.00	1	ADJ	пиратский
1.00	1	NOUN	сетка
1.00	1	ADJ	гимнастический
1.00	1	NOUN	мат
1.00	1	ADP	х
1.00	2	ADJ	возможный
1.00	1	NOUN	расположение
1.00	1	NOUN	добавление
1.00	2	NOUN	высота
1.00	1	NUM	2,4
1.00	4	NOUN	метр
1.00	1	NUM	13260
1.00	1	VERB	заказать
1.00	2	ADJ	крайний
1.00	2	NOUN	мера
1.00	1	VERB	сдохнуть
1.00	1	NOUN	ужин
1.00	1	ADJ	морковный
1.00	1	NOUN	котлета
1.00	1	ADJ	оригинальный
1.00	1	NOUN	коробка
1.00	2	NOUN	джойстик
1.00	1	NOUN	потертость
1.00	1	NOUN	брак
1.00	2	NUM	20_000
1.00	1	ADJ	готовый
1.00	3	NOUN	полет
1.00	1	NOUN	батарея
1.00	1	NOUN	техника
1.00	1	ADJ	отличный
1.00	1	ADJ	нереальный
1.00	2	NOUN	кадр
1.00	3	ADJ	сложный
1.00	1	NOUN	управление
1.00	1	ADJ	громоздкий
1.00	2	ADV	особо
1.00	1	VERB	нечего
1.00	2	VERB	пользоваться
1.00	1	VERB	обращаться
1.00	1	NOUN	лс
1.00	2	CCONJ	либо
1.00	1	NOUN	смс
1.00	1	X	+7-977-429-83-44
1.00	1	VERB	перезвонить
1.00	1	ADJ	масштабный
1.00	2	NOUN	танец
1.00	2	PROPN	Питер
1.00	1	NOUN	оригинал
1.00	1	VERB	скачать
1.00	1	NOUN	ссылка
1.00	1	VERB	руководствоваться
1.00	1	NOUN	стратегия
1.00	3	VERB	менять
1.00	1	NOUN	всадник
1.00	2	ADJ	рабочий
1.00	1	NOUN	изучение
1.00	7	ADJ	дохлый
1.00	7	NOUN	лошадь
1.00	1	NOUN	отдел
1.00	1	NOUN	оживление
1.00	2	VERB	проводить
1.00	1	ADJ	сравнительный
1.00	2	NOUN	анализ
1.00	1	ADJ	всевозможный
1.00	1	VERB	нанимать
1.00	1	ADV	якобы
1.00	1	VERB	скакать
1.00	1	NOUN	исследование
1.00	1	VERB	узнать
1.00	4	PART	ли
1.00	2	ADJ	дешевый
1.00	1	NOUN	совет
1.00	1	VERB	расширять
1.00	1	NOUN	сфера
1.00	1	ADV	по-прежнему
1.00	1	NOUN	серверник
1.00	1	X	pythoн-лат
1.00	1	ADJ	классный
1.00	3	NOUN	проект
1.00	1	VERB	расшарить
1.00	2	PART	пожалуйста
1.00	1	NOUN	максимум
1.00	2	INTJ	ура
1.00	1	ADV	скорее
1.00	1	VERB	прикоснуться
1.00	1	NOUN	творчество
1.00	2	NOUN	выходной
1.00	2	PROPN	ART
1.00	1	NOUN	октябрь
1.00	1	ADJ	стеклянный
1.00	1	NOUN	фантазия
1.00	2	ADJ	детский
1.00	1	X	11:30
1.00	1	X	12:30
1.00	1	VERB	ждать
1.00	1	SYM	=)
1.00	1	NUM	1344
1.00	1	NUM	74
1.00	1	NUM	80
1.00	1	NUM	86
1.00	1	ADJ	размерный
1.00	2	NOUN	ряд
1.00	1	NUM	116
1.00	1	NUM	128
1.00	1	NUM	140
1.00	1	NUM	152
1.00	1	NUM	158
1.00	1	VERB	дарить
1.00	2	SYM	📚
1.00	1	ADJ	#miosole_полезный
1.00	1	NOUN	брюки
1.00	2	NOUN	бриджи
1.00	1	NOUN	шорт
1.00	1	NOUN	футболка
1.00	1	NOUN	рубашка
1.00	1	NOUN	основа
1.00	2	ADJ	юный
1.00	1	NOUN	джентльмен
1.00	2	VERB	продать
1.00	1	PROPN	Volkswagen+
1.00	1	PROPN	Touareg
0.50	1	NUM	i
0.50	1	X	i
1.00	2	ADJ	2004
1.00	1	NUM	570_000
1.00	1	PROPN	Авто.ру
1.00	1	VERB	выглянуть
1.00	1	ADV	снаружи
1.00	1	ADV	замечательно
1.00	1	NUM	21
1.00	2	NOUN	век
1.00	2	DET	таков
1.00	1	NOUN	природа
1.00	1	NOUN	опрос
1.00	1	NOUN	злоба
1.00	1	NOUN	подборка
1.00	1	NOUN	объявление
1.00	1	NOUN	знакомство
1.00	1	ADJ	дореволюционный
1.00	3	NOUN	газета
1.00	1	NOUN	пропаганда
1.00	1	ADJ	федеральный
1.00	1	NOUN	телеканал
1.00	1	NOUN	метод
1.00	2	ADJ	информационный
1.00	1	X	#добрыйбаянин
1.00	1	NOUN	хозяйка
1.00	1	NOUN	заметка
1.00	1	X	#фэшн
1.00	1	NOUN	стул
1.00	1	X	can't
1.00	1	X	stop
1.00	1	VERB	заходить
1.00	1	ADJ	удачный
1.00	1	NOUN	посадка
1.00	1	NOUN	ракета
1.00	1	PROPN	Spacex
1.00	4	NOUN	детство
1.00	1	NOUN	аудиоформат
1.00	1	ADJ	шаманский
1.00	2	NOUN	путешествие
1.00	3	NOUN	глубина
1.00	1	NOUN	сознание
1.00	1	ADJ	скользкий
1.00	1	PROPN	Канада
1.00	2	NOUN	антикиллер
1.00	1	NUM	2002
1.00	1	PROPN	Д.
1.00	1	PROPN	К
1.00	1	NUM	2009
1.00	1	NOUN	жанр
1.00	2	NOUN	боевик
1.00	1	NOUN	криминал
1.00	1	VERB	покрывать
1.00	1	VERB	пропускать
1.00	1	NOUN	тепло
1.00	1	NOUN	рашн-озвучка
1.00	1	NOUN	эпизод
1.00	1	PROPN	Grand
1.00	1	PROPN	Tour
1.00	1	ADJ	админский
1.00	1	NOUN	респект
1.00	1	PROPN	Серега
1.00	1	PROPN	Кузьмин
1.00	1	NOUN	наводка
1.00	2	VERB	умирать
1.00	1	ADJ	цветущий
1.00	1	NOUN	сакура
1.00	1	NOUN	край
1.00	1	NOUN	вулкан
1.00	1	NOUN	исполнитель
1.00	1	PROPN	Leslie
1.00	1	PROPN	Howard
1.00	1	NOUN	гаджет
1.00	1	ADV	постоянно
1.00	1	ADJ	45-минутный
1.00	1	NOUN	передача
1.00	1	PROPN	Паук
1.00	1	PROPN	Боров
1.00	1	VERB	звучать
1.00	1	NOUN	содомия
1.00	2	PART	всего
1.00	1	ADV	единожды
1.00	1	NOUN	треть
1.00	2	NOUN	порядок
1.00	1	NOUN	цвет
1.00	1	VERB	нарисовать
1.00	1	DET	сей
1.00	1	VERB	иллюстрировать
1.00	1	NOUN	действительность
1.00	1	NOUN	картина
1.00	3	PUNCT	«
1.00	1	NOUN	клятва
1.00	1	PROPN	Гораций
1.00	2	PUNCT	»
1.00	1	VERB	вскинуть
1.00	1	ADJ	шахтерский
1.00	1	NOUN	ансамбль
1.00	2	NOUN	песня
1.00	1	NOUN	пляска
1.00	1	PROPN	З.
1.00	1	PROPN	Дунаевский
1.00	1	PROPN	Богатиков
1.00	2	PROPN	Донбасс
1.00	1	ADJ	полицейский
1.00	1	NOUN	броневик
1.00	1	ADJ	смазанный
1.00	1	ADJ	третий
1.00	1	ADJ	контрольный
1.00	2	NOUN	момент
1.00	1	NOUN	участок
1.00	1	VERB	подбежать
1.00	2	NUM	трое
1.00	1	ADJ	суровый
1.00	3	NOUN	мужчина
1.00	1	ADJ	штатский
1.00	1	ADJ	плотный
1.00	1	NOUN	кольцо
1.00	1	NOUN	полгода
1.00	1	NOUN	сервис
1.00	1	NOUN	поиск
1.00	1	NOUN	авиабилет
1.00	1	PROPN	BravoAvia
1.00	1	VERB	раздавать
1.00	1	NOUN	купон
1.00	2	NOUN	скидка
1.00	1	NOUN	покупка
1.00	1	NOUN	сайт
1.00	1	NOUN	план
1.00	1	VERB	тратить
1.00	1	NOUN	регистрация
1.00	1	VERB	получать
1.00	1	NOUN	евро
1.00	1	PROPN	Павлик
1.00	1	NOUN	бонус
1.00	2	VERB	пригласить
1.00	1	PROPN	Сомали
1.00	1	NOUN	калейдоскопье
1.00	1	PROPN	Турция
1.00	1	ADV	легко
1.00	3	NOUN	половина
1.00	1	VERB	надеть
1.00	1	NOUN	майка
1.00	1	ADJ	кириллический
1.00	2	NOUN	буква
1.00	1	ADJ	околосоветский
1.00	1	NOUN	надпись
1.00	1	NOUN	старичок
1.00	1	ADV	старательно
1.00	1	VERB	вспоминать
1.00	1	ADJ	школьный
1.00	2	NOUN	курс
1.00	1	ADJ	английский
1.00	2	PROPN	Приднестровье
1.00	2	NOUN	парень
1.00	1	PART	хэллоу
1.00	1	NOUN	бездуховность
1.00	1	NOUN	миниатюра
1.00	1	NOUN	цикл
1.00	1	PROPN	Янерусский
1.00	2	NOUN	акцент
1.00	3	ADV	совсем
1.00	1	VERB	начаться
1.00	1	ADV	наверное
1.00	1	ADV	ближе
1.00	1	PROPN	Амстердам
1.00	1	NOUN	говор
1.00	1	NOUN	житель
1.00	1	NOUN	зарубежье
1.00	2	VERB	проснуться
1.00	1	VERB	качнуться
1.00	1	NOUN	диван
1.00	1	VERB	подумать
1.00	1	ADV	нафиг
1.00	1	VERB	присниться
1.00	1	VERB	заснуть
1.00	1	NOUN	возвращение
1.00	1	ADV	холодно
1.00	1	ADV	давным-давно
1.00	1	NOUN	галактика
1.00	2	NOUN	профессор
1.00	1	NOUN	конструкция
1.00	1	PROPN	Вселенная
1.00	1	ADJ	научный
1.00	1	NOUN	изыскание
1.00	1	ADV	пристально
1.00	3	ADJ	политический
1.00	1	NOUN	элита
1.00	1	VERB	краснеть
1.00	1	VERB	стесняться
1.00	2	VERB	крутить
1.00	1	PROPN	PolskiBus
1.00	1	NUM	160
1.00	1	NOUN	гривна
1.00	1	NUM	1750
1.00	2	NOUN	километр
1.00	1	NOUN	автобус
1.00	1	NOUN	клозет
1.00	1	NOUN	вай-фай
1.00	1	ADJ	логичный
1.00	1	ADJ	необразованный
1.00	1	NOUN	крестьянин
1.00	1	VERB	зарубить
1.00	1	ADJ	физический
1.00	3	ADJ	великий
1.00	2	NOUN	культура
1.00	1	SYM	™
1.00	2	NOUN	отношение
1.00	1	VERB	жевать
1.00	1	NOUN	насвай
1.00	1	NOUN	дворник
1.00	1	PROPN	Ровшан
1.00	1	PROPN	Бутово
1.00	1	NOUN	наследие
1.00	1	PROPN	Омар
1.00	1	PROPN	Хайям
1.00	1	PROPN	Авиценна
1.00	2	VERB	понаехать
1.00	3	NOUN	гастарбайтер
1.00	1	VERB	полагаться
1.00	1	VERB	ассимилироваться
1.00	1	ADJ	промышленный
1.00	1	ADV	полностью
1.00	2	NOUN	попытка
1.00	1	VERB	удаться
1.00	1	VERB	ударить
1.00	1	VERB	бороться
1.00	1	NOUN	национализм
1.00	1	ADJ	иностранный
1.00	1	NOUN	агентура
1.00	1	NOUN	p.s.
1.00	1	NOUN	быт
1.00	1	NOUN	класс
1.00	2	NOUN	книга
1.00	1	ADJ	чудесный
1.00	1	NOUN	свидетельство
1.00	1	ADV	как-нибудь
1.00	1	X	+79051950942
1.00	1	NOUN	донор
1.00	2	VERB	разместить
1.00	1	SYM	✔
1.00	1	SYM	🎵
1.00	2	NOUN	музыка
1.00	1	NOUN	растяжка
1.00	2	ADJ	типичный
1.00	1	NOUN	продавец
1.00	1	NOUN	консультант
1.00	1	VERB	поработать
1.00	1	VERB	лечь
1.00	3	NOUN	дор
1.00	3	NOUN	блю
1.00	1	NOUN	сыр
1.00	1	ADJ	синий
1.00	1	NOUN	плесень
1.00	1	NOUN	сосиска
1.00	1	NOUN	хлеб
1.00	1	ADJ	пьяный
1.00	1	PROPN	Дэвид
1.00	1	PROPN	Николс
1.00	1	NOUN	дочка
1.00	1	PROPN	Lego
1.00	1	ADV	вчера
1.00	1	VERB	уснуть
1.00	5	NOUN	комната
1.00	1	X	3:15
1.00	1	NOUN	муж
1.00	2	NOUN	жена
1.00	1	NOUN	фильм
1.00	1	NOUN	ужас
1.00	3	ADV	почему
1.00	2	ADJ	противоположный
1.00	1	NOUN	минутка
1.00	1	X	#бубубу
1.00	1	NOUN	деградация
1.00	1	ADV	обычно
1.00	1	NOUN	трудность
1.00	1	NOUN	штык-нож
1.00	2	NOUN	армия
1.00	1	NOUN	сцена
1.00	1	NOUN	кило
1.00	2	ADJ	небритый
1.00	1	ADP	около
1.00	2	NOUN	неделя
1.00	1	VERB	сесть
1.00	1	NOUN	электричка
1.00	1	ADJ	скучный
1.00	1	VERB	улыбаться
1.00	1	NOUN	иллюстратор
1.00	1	PROPN	Bird
1.00	1	PROPN	Born
1.00	2	ADJ	жизненный
1.00	3	NOUN	ошибка
1.00	1	ADJ	странный
1.00	1	ADV	нормально
1.00	1	VERB	ориентировать
1.00	1	NOUN	подкаблучник
1.00	1	NOUN	муравей
1.00	1	VERB	лакомиться
1.00	1	ADJ	разноцветный
1.00	1	VERB	знакомиться
1.00	1	PROPN	Гундяев
1.00	1	PROPN	Михайлович
1.00	3	ADJ	известный
1.00	1	NOUN	патриарх
1.00	1	PROPN	Русь
1.00	1	X	#всегдазаты
1.00	1	X	#естьтакойдень26августой
1.00	2	VERB	изменить
1.00	3	NOUN	решение
1.00	1	NOUN	ерунда
1.00	1	VERB	попытаться
1.00	1	VERB	перебирать
1.00	1	ADJ	семейный
1.00	1	NOUN	аптечка
1.00	1	ADJ	противозачаточный
1.00	1	NOUN	средство
1.00	1	ADJ	2011
1.00	2	VERB	признать
1.00	1	NOUN	ипотека
1.00	4	ADJ	второй
1.00	1	ADV	прочно
1.00	1	VERB	удерживать
1.00	1	NOUN	иномарка
1.00	1	VERB	взимать
1.00	1	NOUN	кредит
1.00	1	VERB	насть
1.00	1	ADJ	райский
1.00	1	NOUN	проживание
1.00	1	NOUN	копейка
1.00	3	NOUN	семья
1.00	1	SYM	❤👪👶
1.00	2	NOUN	фото
1.00	1	SYM	❤
1.00	2	ADJ	крутой
1.00	1	NOUN	идея
1.00	1	ADJ	свадебный
1.00	2	NOUN	фотография
1.00	1	ADJ	неловкий
1.00	1	NOUN	лето
1.00	2	ADJ	жирный
1.00	1	NOUN	горка
1.00	1	NOUN	зима
1.00	1	NOUN	линолеум
1.00	1	VERB	кататься
1.00	1	NOUN	варежка
1.00	1	NOUN	резинка
1.00	2	NOUN	мужик
1.00	1	NOUN	шафе
1.00	3	NOUN	работа
1.00	1	ADJ	8-й
1.00	2	NOUN	ответственность
1.00	2	VERB	случиться
1.00	1	NOUN	конверт
1.00	2	ADJ	потрясающий
1.00	1	NOUN	настроение
1.00	1	VERB	встать
1.00	1	ADJ	истинный
1.00	1	ADV	мимо
1.00	1	ADV	косо
1.00	1	SYM	💜
1.00	1	ADV	коротко
1.00	1	X	windows
1.00	1	SYM	😂
1.00	1	PROPN	Уфа
1.00	1	VERB	распространять
1.00	2	NOUN	статья
1.00	1	PROPN	РБК
1.00	1	SYM	😉
1.00	1	PROPN	Abracadabra
1.00	1	PROPN	Flowers
1.00	1	VERB	простыть
1.00	1	NOUN	событие
1.00	1	NOUN	мечта
1.00	1	VERB	забирать
1.00	1	X	#эзотерика
1.00	1	X	#аффимация
1.00	1	X	#психология
1.00	1	X	#мудрость
1.00	1	X	#симорон
1.00	1	X	#деньги
1.00	1	X	#волшебство
1.00	1	X	#чудо
1.00	1	X	#чудеса
1.00	1	X	#вера
1.00	1	X	#исполнениежеланий
1.00	1	X	#seemoron
1.00	1	PRON	что+бы
1.00	1	VERB	сметь
1.00	1	VERB	сдаваться
1.00	1	PROPN	Nike
1.00	2	NUM	35
1.00	2	SYM	$
1.00	1	PROPN	Apple
1.00	1	NUM	0
1.00	3	VERB	работать
1.00	1	VERB	спасать
1.00	1	ADJ	непобедимый
1.00	1	SYM	😍👍❤
1.00	4	DET	никакой
1.00	1	NOUN	дипломатия
1.00	1	VERB	подчинить
1.00	1	NOUN	доверие
1.00	1	NOUN	забота
1.00	2	VERB	уходить
1.00	1	VERB	задолбаться
1.00	1	NOUN	вещь
1.00	1	NOUN	недостаток
1.00	2	ADJ	равный
1.00	1	NOUN	обида
1.00	1	NOUN	злость
1.00	1	ADV	отлично
1.00	1	NOUN	раздача
1.00	1	NOUN	сладость
1.00	1	NOUN	садик
1.00	1	SYM	🎂🍰
1.00	1	X	#креатив@bon.appetit
1.00	1	X	#Липецк
1.00	2	VERB	помочь
1.00	1	NOUN	перепост
1.00	1	VERB	вступать
1.00	1	NOUN	сентябрь
1.00	2	ADJ	2013
1.00	2	NOUN	папатут
1.00	1	ADJ	страшный
1.00	1	NOUN	зверь
1.00	2	VERB	целовать
1.00	1	VERB	колоться
1.00	1	NOUN	щетина
1.00	1	NOUN	утро
1.00	1	VERB	исчезать
1.00	1	VERB	мечтать
1.00	1	NOUN	телевизор
1.00	1	VERB	наступить
1.00	1	ADJ	масленичный
1.00	1	ADV	кстати
1.00	1	VERB	располагаться
1.00	1	NUM	420
1.00	1	ADP	между
1.00	1	NOUN	пласт
1.00	1	ADJ	калийный
1.00	1	ADJ	каменный
1.00	1	NOUN	рудник
1.00	1	ADJ	фантастический
1.00	1	ADJ	северный
1.00	1	NOUN	сияние
1.00	1	NOUN	метеор
1.00	1	ADJ	онежский
1.00	1	NOUN	озеро
1.00	1	NOUN	волшебство
1.00	1	VERB	твориться
1.00	1	VERB	увелиичивать
1.00	1	NOUN	пространство
1.00	1	NOUN	спальня
1.00	2	VERB	поздравлять
1.00	1	PUNCT	!!!!!!
1.00	1	VERB	обнимать
1.00	1	VERB	добраться
1.00	1	ADJ	ботанический
1.00	1	PROPN	Ника
1.00	2	VERB	впечатлить
1.00	1	ADJ	голый
1.00	1	NOUN	дерево
1.00	1	VERB	обнять
1.00	1	VERB	пожалеть
1.00	1	NOUN	лестница
1.00	1	VERB	разваливаться
1.00	1	VERB	приезжать
1.00	1	VERB	обещать
1.00	1	VERB	посодействовать
1.00	1	NOUN	ремонт
1.00	1	NOUN	экстаз
1.00	1	NOUN	тюфяк
1.00	1	PROPN	Шнурик
1.00	1	VERB	вспомнить
1.00	1	VERB	вести
1.00	1	NOUN	сценарий
1.00	1	PROPN	Трамп
1.00	1	NOUN	контраст
1.00	1	ADJ	желтый
1.00	1	NOUN	мочалка
1.00	2	VERB	нести
1.00	1	NOUN	ересь
1.00	1	NOUN	достоинство
1.00	1	VERB	коробить
1.00	1	ADJ	омерзительный
1.00	1	NOUN	манипулятор
1.00	1	VERB	предписать
1.00	1	VERB	увиливать
1.00	1	ADJ	социальный
1.00	1	NOUN	ислам
1.00	1	ADJ	несвойственный
1.00	1	ADJ	целый
1.00	1	NOUN	космодром
1.00	1	VERB	отгрохать
1.00	1	NOUN	олимпиада
1.00	1	PROPN	Сочи
1.00	1	VERB	провести
1.00	1	VERB	влезть
1.00	1	NOUN	клешня
1.00	1	PROPN	Грузия
1.00	1	PROPN	Сирия
1.00	1	PROPN	Каспий
1.00	1	NOUN	ракеты
1.00	1	VERB	херячить
1.00	1	NOUN	бочка
1.00	1	ADJ	натовский
1.00	1	NOUN	корабль
1.00	1	NOUN	крутизна
1.00	1	VERB	напоминать
1.00	1	VERB	помнить
1.00	1	VERB	налететь
1.00	1	NOUN	свора
1.00	1	PROPN	Роднина
1.00	1	PROPN	Терешкова
1.00	1	NOUN	питекантроп
